,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
25,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,114,True,0.299609462032,4,0.881,45.0,95.0,56.0,0.00340275635131
26,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,130,True,0.356854167258,5,1.021,54.0,93.0,45.0,0.00363358794993
27,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,120,True,0.323906497506,4,0.731,45.0,86.0,32.0,0.00341730295304
28,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,128,True,0.333653103356,5,0.751,39.0,105.0,32.0,0.00356774543775
29,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,105,True,0.381400408995,6,1.151,51.0,107.0,69.0,0.00343988846589
30,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,108,True,0.270030096144,5,3.103,46.0,94.0,48.0,0.0034402712713
31,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,149,True,0.31368215062,6,1.021,50.0,115.0,59.0,0.00353750381851
32,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-5.0,2,103,True,0.322709848129,4,0.411,53.0,100.0,42.0,0.00358037801243
33,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,129,True,0.410186602283,4,3.402,49.0,106.0,58.0,0.00366114993176
34,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,132,True,0.287009808235,7,0.901,58.0,123.0,38.0,0.00348773912901
35,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,123,True,0.334798456839,6,1.141,51.0,109.0,48.0,0.00346783325313
36,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,139,True,0.283800368576,7,1.041,54.0,125.0,61.0,0.00350726219949
37,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,136,True,0.29272853669,7,1.782,44.0,83.0,46.0,0.00349845767732
38,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,123,True,0.359455329293,5,1.041,46.0,107.0,59.0,0.00359569022476
39,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,139,True,0.276367055165,7,0.961,45.0,91.0,56.0,0.00353788662369
40,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,129,True,0.38155429672,6,2.732,54.0,113.0,52.0,0.00353367576554
41,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,127,True,0.387911544414,7,1.612,52.0,122.0,34.0,0.00356697982693
42,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,2,107,True,0.472711341063,5,2.432,52.0,86.0,38.0,0.00355013639341
43,incomp,Cued,prime_left.png,target_right.png,cross,l,d,5.0,2,117,False,0.291022373451,1,1.221,49.0,93.0,39.0,0.00356162055255
44,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,123,True,0.210887442227,7,1.051,57.0,108.0,41.0,0.00356965946389
45,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,123,True,0.367125981997,5,0.761,51.0,77.0,69.0,0.00357846398606
46,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,127,True,0.293990262973,3,3.623,39.0,90.0,28.0,0.00358879972919
47,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,117,True,0.364245754885,7,1.382,48.0,120.0,55.0,0.00357004226953
48,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,119,True,0.445141703036,6,0.981,58.0,105.0,59.0,0.00359186217179
49,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,132,True,0.373740092036,7,1.071,44.0,99.0,53.0,0.00361368207405
50,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,149,True,0.348712664039,6,6.024,50.0,122.0,25.0,0.00363665039231
51,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,132,True,0.352753939645,4,1.151,47.0,81.0,24.0,0.00361712732183
52,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,125,True,0.396208083781,7,1.321,53.0,76.0,53.0,0.00361789293243
53,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,124,True,0.323277548392,4,5.674,38.0,101.0,61.0,0.00378441323983
54,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,122,True,0.351832910077,5,0.841,38.0,118.0,51.0,0.00364392369306
55,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,122,True,0.352975201109,5,2.482,43.0,79.0,42.0,0.00372354719639
56,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,102,True,0.375555354796,4,5.664,42.0,125.0,37.0,0.00367416531208
57,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,140,True,0.320148497834,7,1.151,43.0,105.0,25.0,0.00370134448849
58,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,115,True,0.419405702429,5,3.613,56.0,91.0,71.0,0.00372852366536
59,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,130,True,0.358652203766,6,4.513,40.0,76.0,69.0,0.003756851258
60,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-5.0,2,111,True,0.778240504325,6,1.582,57.0,91.0,29.0,0.00371895353283
61,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,107,True,0.298082834473,3,0.901,41.0,101.0,50.0,0.00377828835508
62,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,115,True,0.367430695012,6,1.211,48.0,117.0,58.0,0.00377331188611
63,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,100,True,0.336421168511,5,2.472,42.0,117.0,47.0,0.003754554426
64,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,2,149,True,0.618488194668,3,3.493,54.0,109.0,24.0,0.00377981957627
65,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,134,True,0.644023988105,6,1.761,47.0,111.0,57.0,0.00379092092999
66,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,2,141,True,0.588508797257,5,1.622,52.0,107.0,66.0,0.00393715255632
67,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-5.0,2,131,True,0.332833134409,4,0.891,40.0,107.0,47.0,0.00395897245835
68,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,112,True,0.430270482582,4,1.522,52.0,92.0,70.0,0.00381963132759
69,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,132,True,0.24038144252,7,1.021,43.0,108.0,71.0,0.00379819423051
70,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,109,True,0.65209735198,4,5.064,49.0,78.0,50.0,0.003962800512
71,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,107,True,0.661015949969,5,4.033,58.0,77.0,66.0,0.00383800598229
72,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,113,True,0.342254355754,5,0.901,56.0,123.0,72.0,0.00411553982804
73,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,128,True,0.256920545697,7,1.231,41.0,106.0,35.0,0.00383264670836
74,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,150,True,0.426351321876,5,1.572,41.0,92.0,70.0,0.00444207275314
75,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,2,132,True,0.446740297979,3,0.781,56.0,96.0,29.0,0.00425028729524
76,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,134,True,0.313093396078,6,2.432,51.0,124.0,68.0,0.00388470822963
77,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,2,113,True,0.293160341069,4,6.054,47.0,120.0,41.0,0.00391265301687
78,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,2,108,True,0.351740271188,5,1.011,51.0,82.0,36.0,0.00390078605233
79,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,124,True,0.430737887858,4,0.781,50.0,87.0,29.0,0.00390040324737
80,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,145,True,0.504277849279,6,1.161,52.0,98.0,28.0,0.00394519146766
81,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,2,150,True,0.485505459961,3,2.842,57.0,88.0,34.0,0.00411783666004
82,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,135,True,0.26515545341,5,9.166,43.0,83.0,59.0,0.00405543939542
83,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,112,True,0.399930482556,5,3.153,48.0,102.0,24.0,0.0039528475736
84,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,148,True,0.270115078936,6,1.822,40.0,95.0,24.0,0.00396433173273
85,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,105,True,0.340878170682,6,1.382,40.0,81.0,31.0,0.00395514440561
86,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,2,114,True,0.969957439709,7,2.462,58.0,105.0,34.0,0.00450753246014
87,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,110,True,0.438055976847,3,4.604,49.0,82.0,44.0,0.00406654074914
88,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,132,True,0.425285209101,7,1.892,54.0,99.0,23.0,0.00408568101466
89,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,2,138,True,0.383908932141,3,2.102,43.0,117.0,68.0,0.0039915109096
90,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,2,136,True,0.29616842515,4,0.501,42.0,77.0,25.0,0.00421966287104
91,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,109,True,0.603378869302,5,4.263,57.0,91.0,68.0,0.00401447922741
92,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,116,True,0.638442686773,7,1.452,55.0,105.0,52.0,0.00399725298939
93,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,109,True,0.445288317482,7,1.131,58.0,118.0,39.0,0.0040240493604
94,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,112,True,0.318159058661,5,1.442,53.0,118.0,40.0,0.00403017424514
95,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,116,True,0.34705435147,5,1.211,56.0,98.0,61.0,0.00404586926288
96,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,139,True,0.474155665477,3,8.546,51.0,111.0,36.0,0.00493895403815
97,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,111,True,0.291103910975,7,2.902,48.0,109.0,53.0,0.0040692203861
98,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,128,True,0.432764076322,7,1.041,52.0,104.0,57.0,0.00407381405012
99,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,2,120,True,0.466123644583,6,1.642,54.0,108.0,53.0,0.00408261857183
100,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,2,127,True,0.738575749885,1,3.303,56.0,77.0,42.0,0.00412166471278
101,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,124,True,0.382360101881,7,6.795,43.0,78.0,37.0,0.00425373254348
102,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,2,101,True,0.44482741988,6,1.121,42.0,80.0,53.0,0.00410635250091
103,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,120,True,0.351803434081,6,2.022,57.0,121.0,47.0,0.00432148908203
104,incomp,Cued,prime_right.png,target_left.png,cross,d,NoResp,-5.0,2,110,False,,1,1.762,45.0,88.0,31.0,0.00415228913744
105,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,148,True,0.306521011807,7,1.382,39.0,105.0,32.0,0.00413889095171
106,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,105,True,0.306774811717,4,1.402,38.0,77.0,70.0,0.00414118778326
107,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,109,True,0.411762994525,7,1.352,58.0,120.0,30.0,0.00416530451776
108,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,2,140,True,0.452681053503,5,4.203,44.0,112.0,25.0,0.00420511626953
109,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,2,144,True,0.423784229497,7,2.222,40.0,99.0,46.0,0.00418291356164
110,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,149,True,0.284072925933,5,0.981,43.0,123.0,39.0,0.00420205382716
111,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,120,True,0.359454180885,6,1.502,51.0,108.0,53.0,0.00418138234045
112,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,2,109,True,0.348125823512,4,0.811,38.0,118.0,40.0,0.00420205382716
113,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,130,True,1.37177668363,6,1.061,51.0,111.0,51.0,0.00419592894195
114,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,114,True,0.288159372561,4,4.203,47.0,118.0,31.0,0.00423765472033
115,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,100,True,0.687674894172,7,1.351,38.0,95.0,35.0,0.00424224838434
116,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,2,118,True,0.382572941642,4,4.133,48.0,125.0,43.0,0.00423842033115
117,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,112,True,0.367827281312,6,1.121,46.0,81.0,60.0,0.00423344386218
118,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,143,True,0.284729437029,7,1.121,54.0,114.0,41.0,0.00426215425978
119,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,116,True,0.620157991405,4,0.671,38.0,104.0,71.0,0.00425526376421
120,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,2,131,True,0.339127984829,5,2.022,58.0,108.0,68.0,0.00447920486749
121,comp,Free,prime_left.png,target_both.png,cross,dl,NoResp,5.0,2,130,False,,1,1.972,46.0,119.0,44.0,0.00430464564897
122,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,2,102,True,0.36781885958,5,0.891,45.0,106.0,51.0,0.00430923931208
123,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,2,123,True,0.381018369299,2,6.054,47.0,91.0,43.0,0.00450944648674
124,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,2,112,True,0.371567671944,7,1.291,56.0,97.0,54.0,0.00432952799338
125,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,138,True,0.518266320723,3,2.262,56.0,106.0,71.0,0.00433641848895
126,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,2,132,True,0.386223373018,6,3.933,46.0,86.0,43.0,0.00433641848895
127,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,123,True,0.392045076092,4,0.541,50.0,114.0,44.0,0.00436551169196
128,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,108,True,0.391346839213,4,2.682,57.0,111.0,63.0,0.00436053522299
129,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,101,True,0.337401915705,5,1.572,42.0,101.0,46.0,0.00434369178993
130,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,149,True,0.498178612354,4,0.881,58.0,118.0,48.0,0.0045630392292
131,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,2,127,True,0.466966964668,3,2.142,48.0,87.0,39.0,0.00440762027574
132,incomp,Cued,prime_left.png,target_right.png,cross,l,NoResp,5.0,2,133,False,,3,4.874,54.0,77.0,38.0,0.00438962842645
133,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,105,True,0.364102968495,3,0.721,51.0,79.0,51.0,0.00437890987769
134,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,140,True,0.347598317807,7,1.211,53.0,89.0,65.0,0.0046204600244
135,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,2,132,True,0.432398497258,7,1.261,52.0,92.0,55.0,0.00448839219462
136,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,147,True,0.354367846798,7,5.054,57.0,75.0,32.0,0.00444322116846
137,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,2,145,True,0.32726829368,5,3.983,43.0,82.0,67.0,0.00444322116891
138,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,147,True,0.372644503266,7,1.762,49.0,98.0,56.0,0.00466180299736
139,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,117,True,0.355431662741,4,3.863,57.0,83.0,37.0,0.00454083652176
140,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,105,True,0.445071266862,4,1.332,58.0,79.0,36.0,0.00445585374382
141,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,102,True,0.35042648339,7,0.941,49.0,117.0,25.0,0.00444972885907
142,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,2,127,True,0.305323979614,4,0.921,58.0,101.0,59.0,0.00445776777042
143,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,2,140,True,0.282543235939,5,0.731,58.0,101.0,72.0,0.00448494694729
144,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,117,True,0.369835860736,7,1.342,41.0,105.0,72.0,0.0044899234158
145,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,122,True,0.292642788292,5,3.113,43.0,108.0,36.0,0.00463232698894
146,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,2,133,True,0.34082113269,7,0.981,58.0,92.0,58.0,0.0044876265838
147,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,136,True,0.469557408156,5,3.843,43.0,95.0,44.0,0.00450523562813
148,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,2,103,True,0.341356294506,5,2.382,48.0,82.0,58.0,0.00467328715649
149,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,2,120,True,0.317716152931,5,3.443,49.0,103.0,31.0,0.00452207906164
150,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,2,122,True,0.24029837377,5,0.821,51.0,86.0,59.0,0.00456074239719
151,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,2,133,True,0.450382690469,7,1.021,53.0,81.0,35.0,0.00454313335331
152,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,128,True,0.635419290469,5,4.363,57.0,92.0,28.0,0.00463424101599
153,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,110,True,0.334569922066,6,2.232,49.0,90.0,66.0,0.00455346909621
154,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,2,104,True,0.341206617639,4,0.591,49.0,95.0,31.0,0.00458485913168
155,comp,Free,prime_right.png,target_both.png,cross,dl,NoResp,-5.0,2,109,False,,3,1.161,49.0,98.0,36.0,0.0046346238214
156,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,150,True,0.365651798769,7,2.172,55.0,79.0,65.0,0.0046162491667
157,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,144,True,0.309587665091,7,1.111,58.0,102.0,30.0,0.00464610798008
158,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,116,True,0.446859350443,4,0.461,49.0,118.0,32.0,0.0046284989362
159,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,2,145,True,1.09217722047,7,3.783,54.0,98.0,35.0,0.00464917042245
160,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,2,150,True,0.7550440341,4,1.982,48.0,112.0,36.0,
161,incomp,Cued,prime_left.png,target_right.png,cross,l,d,5.0,2,117,False,0.291022373451,0,0.0,,,,
162,incomp,Cued,prime_right.png,target_left.png,cross,d,NoResp,-5.0,2,110,False,,0,0.0,,,,
163,comp,Free,prime_left.png,target_both.png,cross,dl,NoResp,5.0,2,130,False,,0,0.0,,,,
164,incomp,Cued,prime_left.png,target_right.png,cross,l,NoResp,5.0,2,133,False,,0,0.0,,,,
165,comp,Free,prime_right.png,target_both.png,cross,dl,NoResp,-5.0,2,109,False,,0,0.0,,,,
