,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
159,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,3,118,True,0.434806209385,3,0.901,40.0,88.0,56.0,0.00472571339333
160,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,3,111,True,0.340718384996,5,0.891,46.0,106.0,38.0,
161,comp,Cued,prime_right.png,target_right.png,cross,l,d,-5.0,3,142,False,0.248102058566,0,0.0,,,,
162,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,3,128,False,0.23094402489,0,0.0,,,,
163,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,3,109,False,0.449366536206,0,0.0,,,,
164,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-5.0,3,130,False,0.321763852906,0,0.0,,,,
165,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-5.0,3,115,False,0.276476244726,0,0.0,,,,
166,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-5.0,3,110,False,0.386683938774,0,0.0,,,,
167,comp,Cued,prime_left.png,target_left.png,cross,d,l,5.0,3,133,False,0.230902682077,0,0.0,,,,
168,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-5.0,3,133,False,0.390069838733,0,0.0,,,,
