,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
114,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-5.0,2,141,True,0.338273180584,5,0.791,39.0,90.0,29.0,0.0043712537713
115,incomp,Cued,prime_left.png,target_right.png,blue,l,l,5.0,2,117,True,0.389628809009,2,0.851,53.0,99.0,52.0,0.00436666010773
116,incomp,Cued,prime_left.png,target_right.png,cross,l,d,5.0,2,138,False,0.562699298012,4,2.392,44.0,99.0,46.0,0.00437048816093
117,comp,Free,prime_left.png,target_both.png,yellow,dl,d,5.0,2,123,True,0.76317979523,5,1.362,58.0,99.0,26.0,0.00448686097343
118,incomp,Cued,prime_right.png,target_left.png,red,d,d,-5.0,2,110,True,0.457799926042,2,3.553,56.0,113.0,45.0,0.00432378591404
119,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,118,True,0.289696718669,5,0.861,52.0,102.0,58.0,0.00491789974649
120,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,2,100,True,0.300907172011,2,3.973,38.0,93.0,71.0,0.00438044109887
121,incomp,Free,prime_left.png,target_both.png,blue,dl,l,5.0,2,109,True,0.390012762729,5,0.811,47.0,80.0,40.0,0.00466831068798
122,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,135,True,0.419526286092,5,0.961,55.0,112.0,32.0,0.00453356322032
123,incomp,Cued,prime_left.png,target_right.png,blue,l,l,5.0,2,144,True,0.386178584799,2,1.101,46.0,85.0,52.0,0.00461318672387
124,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,2,130,True,0.537541333403,2,0.871,46.0,75.0,42.0,0.00443939311572
125,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-5.0,2,146,True,0.648609612854,2,1.241,54.0,119.0,24.0,0.00452590711484
126,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,2,127,True,0.28175695385,2,1.392,56.0,116.0,32.0,0.00460017134355
127,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,143,True,0.4702384188,5,0.961,42.0,83.0,72.0,0.00458103107849
128,comp,Free,prime_left.png,target_both.png,yellow,dl,d,5.0,2,136,True,0.44717899287,5,4.814,46.0,119.0,71.0,0.00447997047786
129,comp,Free,prime_left.png,target_both.png,yellow,dl,d,5.0,2,150,True,0.368125869447,5,0.781,48.0,93.0,50.0,0.00466677946633
130,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-5.0,2,137,True,0.413208084542,5,0.911,40.0,99.0,35.0,0.0044918374424
131,incomp,Free,prime_right.png,target_both.png,red,dl,d,-5.0,2,124,True,0.394458663535,5,0.911,44.0,97.0,43.0,0.00447499400934
132,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,2,139,True,0.41766929756,2,0.901,55.0,116.0,59.0,0.00446657229259
133,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-5.0,2,144,True,0.488412100629,5,3.543,47.0,113.0,51.0,0.00454160213212
134,comp,Cued,prime_left.png,target_left.png,yellow,d,d,5.0,2,129,True,0.292045229212,2,0.961,54.0,99.0,67.0,0.00471998940384
135,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,2,136,False,0.22092689414,4,1.842,48.0,83.0,44.0,0.00455423470703
