,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
1,comp,Free,prime_left.png,target_both.png,,d,space,-5.0,1,140,False,0.905685938546,0,0.0,49.0,0.00306128230113
2,incomp,Free,,target_both.png,,space,space,5.0,1,129,True,0.625445966474,0,0.0,45.0,0.00299658845233
3,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,103,True,0.445941973063,0,0.0,73.0,0.00296213610682
4,incomp,Cued,prime_left.png,target_right.png,,d,l,-5.0,1,103,False,0.518382623155,0,0.0,59.0,0.00296787816387
5,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,149,True,0.478048879453,0,0.0,48.0,0.00310109390011
6,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,146,True,0.540146935426,0,0.0,32.0,0.00289437982701
7,comp,Cued,,target_left.png,,space,space,5.0,1,112,True,0.312177679167,0,0.0,56.0,0.00311410923086
8,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,107,True,0.26069247683,0,0.0,46.0,0.00289399702297
9,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,1,121,True,0.426909731792,0,0.0,62.0,0.00299773686356
10,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,113,True,0.457264545013,0,0.0,72.0,0.00306587594696
11,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,124,True,0.407091977046,0,0.0,25.0,0.00298854957146
12,comp,Free,,target_both.png,,space,space,-5.0,1,113,True,0.291863810646,0,0.0,61.0,0.00323201281299
13,comp,Free,,target_both.png,,space,space,-5.0,1,111,True,0.290038601939,0,0.0,24.0,0.00302912677853
14,comp,Cued,,target_right.png,,space,space,5.0,1,137,True,0.302521069523,0,0.0,56.0,0.00292041048806
15,comp,Cued,prime_left.png,target_left.png,,d,l,-5.0,1,100,False,0.29082947467,0,0.0,43.0,0.00293189460353
16,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,118,False,0.371978146493,0,0.0,41.0,0.00304367332456
17,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,147,True,0.322398924473,0,0.0,42.0,0.00294682395315
18,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,121,True,0.284535031144,0,0.0,35.0,0.003037548463
19,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,142,True,0.282714416087,0,0.0,73.0,0.00301687705587
20,comp,Cued,,target_left.png,,space,space,-5.0,1,130,True,0.245108915347,0,0.0,38.0,0.00305247781262
21,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,129,True,0.215223802436,0,0.0,48.0,0.00307812567007
22,incomp,Free,,target_both.png,,space,space,-5.0,1,134,True,0.265573991386,0,0.0,40.0,0.0030180254671
23,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,134,False,0.273926771159,0,0.0,38.0,0.00311678885737
24,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,104,True,0.288332062424,0,0.0,24.0,0.00320445093712
25,incomp,Free,,target_both.png,,space,space,5.0,1,122,True,0.250911073137,0,0.0,56.0,0.00304558734388
26,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,136,False,0.257002630628,0,0.0,56.0,0.00299735405997
27,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,1,114,False,0.139270161511,0,0.0,40.0,0.00296443292973
28,comp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,102,True,0.22793863195,0,0.0,47.0,0.00306511033932
29,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,1,118,True,0.222309884302,0,0.0,67.0,0.00320406813307
30,incomp,Cued,,target_right.png,,space,space,5.0,1,136,True,0.260638501491,0,0.0,72.0,0.00303831407064
31,incomp,Free,prime_left.png,target_both.png,,d,l,5.0,1,136,False,0.271419788813,0,0.0,23.0,0.00313056979576
32,comp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,137,True,0.225831296819,0,0.0,45.0,0.00301955668237
33,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,114,True,0.056313507157,0,0.0,37.0,0.00325612945562
34,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,124,True,0.236887820101,0,0.0,61.0,0.00331087040377
35,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,108,True,0.317441614759,0,0.0,24.0,0.00313746026495
36,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,101,True,0.229936485186,0,0.0,41.0,0.00301649425182
37,incomp,Cued,prime_left.png,target_right.png,,d,d,-5.0,1,120,True,0.206189631834,0,0.0,67.0,0.00335757247285
38,incomp,Free,prime_left.png,target_both.png,,d,l,5.0,1,122,False,0.244419485636,0,0.0,55.0,0.00312750736521
