,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
18,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,120,True,0.381042103224,3,1.692,54.0,97.0,30.0,0.00361827573761
19,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,3,108,True,0.341746373111,5,4.433,54.0,111.0,39.0,0.00342649028016
20,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,141,True,0.432730006653,5,2.423,45.0,78.0,31.0,0.00348888754479
21,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,3,100,True,0.627517423383,5,0.751,56.0,105.0,43.0,0.00348352827086
22,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,123,True,0.628535685493,5,0.871,52.0,77.0,68.0,0.00350879342068
23,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,140,True,0.377577715219,5,2.022,52.0,112.0,61.0,0.00366612640073
24,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,142,True,0.597969447543,6,1.922,45.0,114.0,62.0,0.00349424681917
25,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,3,107,True,0.360365257509,2,3.813,52.0,116.0,63.0,0.00423497508291
26,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,121,True,0.381683684915,6,6.425,51.0,109.0,71.0,0.0034930984034
27,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,3,122,True,0.45762728085,5,3.403,47.0,106.0,35.0,0.00345979434132
28,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,123,True,0.553354254919,6,0.881,54.0,103.0,67.0,0.00355128480987
29,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,3,123,True,0.438482421963,5,0.711,57.0,100.0,41.0,0.00350649658913
30,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-5.0,3,137,True,0.469540181924,5,0.811,43.0,115.0,29.0,0.00350917622609
31,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,133,True,0.400214141288,5,0.861,46.0,80.0,49.0,0.00372354719639
32,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-5.0,3,118,True,0.339470978382,5,0.731,45.0,123.0,72.0,0.00358114362325
33,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,3,113,True,0.284798724799,5,0.971,50.0,99.0,64.0,0.00379819423097
34,comp,Cued,prime_right.png,target_right.png,cross,l,d,-5.0,3,107,False,0.21096208926,4,0.661,49.0,91.0,57.0,0.00366153273717
35,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,3,116,True,0.269489957868,5,0.751,42.0,80.0,51.0,0.00390040324737
36,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,128,True,0.352976732328,5,0.681,40.0,118.0,27.0,0.0036404784455
37,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,3,110,True,0.47068515259,5,0.711,48.0,98.0,39.0,0.00355626127839
38,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,3,111,True,0.347747994675,5,0.951,40.0,87.0,60.0,0.00362554903859
39,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,108,True,0.341064214059,5,0.941,38.0,95.0,24.0,0.00357157349072
40,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,147,True,0.254715204338,5,0.811,40.0,115.0,61.0,0.00543430410198
41,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,131,True,0.355769679829,5,0.801,46.0,101.0,65.0,0.00415037511084
42,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,3,104,True,0.430934649775,5,1.151,45.0,90.0,30.0,0.00368986032981
43,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,3,131,True,0.523993853678,5,1.411,55.0,76.0,27.0,0.00372278158602
44,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,116,True,0.303210511528,5,0.981,55.0,86.0,34.0,0.00384910733601
45,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,102,True,0.230982423877,5,4.263,54.0,96.0,60.0,0.00383341231918
46,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,110,True,0.335647901806,2,0.891,43.0,112.0,56.0,0.00404472084665
47,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,125,True,0.428889703839,2,0.981,46.0,96.0,48.0,0.00374613270924
48,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,3,142,True,0.469885089504,5,0.881,49.0,98.0,56.0,0.00366727481696
49,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,111,True,0.240354263341,5,0.951,55.0,76.0,39.0,0.00375876528415
50,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,107,True,0.342478679659,2,1.001,47.0,124.0,43.0,0.00373732818753
51,comp,Free,prime_right.png,target_both.png,cross,dl,NoResp,-5.0,3,108,False,,4,1.161,44.0,79.0,59.0,0.00388279420304
52,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,107,True,0.210921129092,5,0.791,57.0,92.0,63.0,0.00392260595481
53,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-5.0,3,132,True,0.267407114207,5,3.043,58.0,91.0,46.0,0.0037201019486
54,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,3,136,False,0.19085141259,4,0.431,49.0,120.0,46.0,0.00403170546633
55,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,149,True,0.362765829574,5,1.031,47.0,106.0,72.0,0.00387858334489
56,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,138,True,0.727694126312,5,0.871,47.0,101.0,32.0,0.00384987294683
57,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,3,135,True,0.38114354663,5,0.961,45.0,83.0,32.0,0.00385714624781
58,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,109,True,0.328410967525,2,0.981,58.0,122.0,28.0,0.00382805304434
59,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,144,True,0.317118976654,5,6.034,43.0,75.0,54.0,0.00397237064408
60,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,143,True,0.425456705868,5,2.982,39.0,93.0,60.0,0.00394978513123
61,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,133,True,0.348287750154,2,0.831,51.0,86.0,69.0,0.00393830097255
62,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,139,True,0.401081960913,5,0.851,39.0,78.0,30.0,0.0039076765479
63,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,118,True,0.479176157048,2,4.013,58.0,79.0,30.0,0.00393676975136
64,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,3,116,True,1.36056201944,5,1.321,44.0,93.0,61.0,0.00418865564143
65,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,3,105,True,0.410907041857,2,3.012,46.0,123.0,35.0,0.00405965025357
66,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,133,True,0.532843546706,5,0.761,55.0,124.0,24.0,0.00389619238877
67,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-5.0,3,139,False,0.287735224289,4,1.181,46.0,124.0,63.0,0.00396471453814
68,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,3,139,True,0.354665669331,2,2.492,47.0,103.0,34.0,0.00393676975091
69,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,111,True,0.437129970823,5,0.811,51.0,100.0,53.0,0.0039750502815
70,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,143,True,0.368141947269,2,1.372,52.0,115.0,45.0,0.00405046292644
71,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,141,True,0.308933833634,5,2.042,44.0,121.0,50.0,0.00392681681296
72,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,119,True,0.381869728292,5,1.001,52.0,90.0,33.0,0.00395552721102
73,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,109,True,0.282697123678,5,0.851,56.0,95.0,48.0,0.00411668824427
74,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,113,True,0.282364465868,5,1.041,45.0,90.0,48.0,0.0041587968276
75,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,127,True,0.359307949258,2,1.211,58.0,103.0,55.0,0.00404012718309
76,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,133,True,0.307811831287,2,2.122,42.0,96.0,41.0,0.00409907919993
77,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,3,105,True,0.272475456438,5,1.041,46.0,99.0,56.0,0.00405161134267
78,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,150,True,0.389612731185,2,1.041,41.0,85.0,57.0,0.00419401491581
79,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,3,127,False,0.244707142458,4,0.831,43.0,90.0,52.0,0.00402979143973
80,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,3,103,True,0.308319813926,2,3.673,57.0,119.0,53.0,0.00401639325401
81,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,123,True,0.29764375679,5,1.271,58.0,85.0,38.0,0.00400758873229
82,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,105,True,0.559009437682,5,0.771,56.0,79.0,35.0,0.00404012718309
83,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,125,True,0.402383498948,2,0.931,51.0,95.0,41.0,0.00428397416226
84,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,3,120,True,0.419513270712,2,2.322,55.0,100.0,27.0,0.00412893801376
85,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,121,True,0.377908459002,2,1.061,55.0,100.0,23.0,0.00420013980056
86,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,145,True,0.335029671239,5,1.191,40.0,92.0,24.0,0.00415956243796
87,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,150,True,0.276482662365,5,0.881,38.0,125.0,38.0,0.00419439772077
88,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,136,True,0.437790309973,5,0.871,49.0,93.0,44.0,0.0046162491667
89,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,122,True,0.306617095932,5,0.771,57.0,109.0,47.0,0.00437967548851
90,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,142,True,0.344137375043,2,0.961,47.0,76.0,26.0,0.00408989187281
91,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,125,True,0.278748486962,5,1.401,58.0,83.0,33.0,0.00433450446235
92,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,114,True,0.250119243852,5,0.691,38.0,118.0,25.0,0.00457911705189
93,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,3,106,True,0.393492462946,2,1.171,53.0,114.0,27.0,0.00417640587148
94,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,113,True,0.332626036732,5,2.472,52.0,119.0,32.0,0.00418367917246
95,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,134,True,0.35516063659,2,0.851,56.0,124.0,37.0,0.00418865564143
96,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,103,True,0.324133883858,5,0.981,47.0,120.0,68.0,0.0044263777354
97,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,3,123,True,0.253047704432,2,1.021,43.0,104.0,55.0,0.00427210719772
98,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,3,116,False,0.27643902256,4,1.111,51.0,84.0,36.0,0.00445279130145
99,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,147,True,0.345550309421,5,0.831,43.0,116.0,67.0,0.00418061673008
100,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,130,True,0.328640267903,2,0.861,42.0,117.0,48.0,0.00424913887946
101,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,3,136,True,0.343663844882,2,1.792,58.0,84.0,56.0,0.00441336235508
102,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,132,True,0.458307143071,5,4.033,40.0,92.0,52.0,0.00433756690472
103,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,3,117,True,0.383784520425,2,1.021,56.0,86.0,42.0,0.00433259043575
104,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,133,True,0.407001279335,5,0.671,43.0,118.0,54.0,0.0042506701011
105,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,112,True,0.4042780024,2,2.622,49.0,78.0,71.0,0.00423535788832
106,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,3,145,True,0.503895043973,2,1.982,40.0,75.0,29.0,0.00430426284356
107,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,3,109,True,0.262808856889,2,5.373,55.0,91.0,33.0,0.00429316148939
108,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,117,True,0.367623246082,5,1.722,56.0,108.0,59.0,0.00429086465783
109,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,148,True,0.458342743964,5,0.851,57.0,111.0,30.0,0.00428741940959
110,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,131,True,0.413695012889,5,2.732,44.0,96.0,54.0,0.00432416871899
111,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,133,True,0.315373767271,5,0.891,45.0,82.0,32.0,0.00453126638877
112,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,103,True,0.408858650672,5,0.961,45.0,76.0,28.0,0.00434598862148
113,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,102,True,0.372541145828,5,0.831,56.0,122.0,51.0,0.0044060890541
114,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,139,True,0.573506657367,2,1.011,46.0,75.0,70.0,0.00440991710775
115,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,3,122,True,0.456865115488,2,4.954,48.0,105.0,60.0,0.00441680760287
116,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,119,True,0.791231385135,5,5.074,47.0,112.0,41.0,0.00443747908912
117,comp,Cued,prime_left.png,target_left.png,blue,d,d,-5.0,3,113,True,0.359943406064,2,2.222,44.0,87.0,32.0,0.00437163657716
118,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,132,True,0.318808679268,5,2.692,54.0,98.0,42.0,0.00491139205633
119,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,128,True,0.338843560487,2,1.271,43.0,115.0,63.0,0.00440072977972
120,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,143,True,0.299513760702,5,0.981,44.0,110.0,39.0,0.00451097770792
121,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,138,True,0.316278336205,5,2.042,53.0,92.0,24.0,0.00445929899161
122,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,108,True,0.396812916157,2,1.051,49.0,120.0,39.0,0.00435785558602
123,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,3,106,False,0.354019876783,4,0.661,52.0,115.0,38.0,0.00439115964764
124,comp,Free,prime_left.png,target_both.png,blue,dl,d,5.0,3,133,True,0.515569074538,5,1.031,58.0,77.0,27.0,0.00442331529302
125,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,150,True,0.312431908506,2,1.532,48.0,121.0,73.0,0.00450868087592
126,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,145,True,0.322977429033,5,1.171,51.0,75.0,63.0,0.00458562474205
127,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,148,True,0.43195903677,5,0.901,56.0,113.0,23.0,0.00449949354834
128,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,3,141,True,0.421010039452,2,1.001,41.0,78.0,67.0,0.00445815057537
129,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,3,126,True,0.370189190038,2,2.532,40.0,99.0,24.0,0.00459557767999
130,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,146,True,0.252621259322,2,1.071,56.0,77.0,50.0,0.00447920486749
131,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,117,True,0.309824621578,5,0.841,47.0,101.0,72.0,0.0046062962283
132,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,3,131,True,0.347015305322,2,1.231,57.0,79.0,50.0,0.00463347540517
133,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,110,True,0.386098195685,5,0.751,54.0,122.0,30.0,0.00456648447698
134,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,125,True,0.27553330521,2,5.434,57.0,101.0,68.0,0.00455844556564
135,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,108,True,0.281957543829,5,0.761,52.0,120.0,70.0,0.00452169625623
136,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,110,True,0.598834970336,5,1.151,38.0,90.0,26.0,0.00454887543265
137,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,3,132,True,0.263817548867,5,1.001,39.0,86.0,50.0,0.0046200772199
138,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,150,True,0.330953943163,5,0.871,50.0,75.0,56.0,0.00461050708645
139,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,3,120,True,0.314519345832,5,0.931,46.0,118.0,25.0,0.00452169625623
140,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,109,True,0.367705549222,2,0.931,45.0,106.0,30.0,0.00466371702396
141,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,3,142,True,0.409055795404,2,1.352,56.0,111.0,72.0,0.0045572971494
142,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,3,106,False,0.282218234242,4,0.512,43.0,104.0,31.0,0.00466180299782
143,comp,Free,prime_right.png,target_both.png,red,dl,l,5.0,3,132,True,0.469406200068,5,0.772,52.0,95.0,27.0,0.00468477131608
144,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,3,107,True,0.390709085578,2,1.001,54.0,81.0,58.0,0.00459289804303
145,comp,Cued,prime_right.png,target_right.png,red,l,l,5.0,3,118,True,0.300103663677,2,0.951,57.0,112.0,32.0,0.00468400570526
146,comp,Free,prime_right.png,target_both.png,red,dl,l,-5.0,3,128,True,0.409115130226,5,0.961,49.0,75.0,57.0,0.00471118488213
147,comp,Cued,prime_left.png,target_left.png,blue,d,d,5.0,3,104,True,0.360486223985,2,1.061,38.0,119.0,42.0,0.00522912045926
148,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,3,102,True,0.484013284875,2,1.071,58.0,87.0,49.0,0.00471769257183
149,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,144,True,0.402589831007,5,0.671,50.0,124.0,64.0,0.00463156137857
150,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,100,True,0.393960633834,2,1.261,42.0,92.0,39.0,0.00497302371014
151,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,141,True,0.33479883964,5,0.711,55.0,105.0,53.0,0.00491483730366
152,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,3,102,True,0.513682227192,5,0.731,46.0,75.0,58.0,0.00466065458204
153,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,3,131,True,0.343013458669,2,1.041,38.0,103.0,62.0,0.00474869980144
154,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,3,144,False,0.240311771952,4,0.751,46.0,113.0,58.0,0.00492287621546
155,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,3,132,True,0.307151874942,2,2.132,55.0,114.0,30.0,0.00470850524471
156,comp,Free,prime_left.png,target_both.png,blue,dl,d,-5.0,3,108,True,0.4317519391,5,1.572,53.0,107.0,69.0,0.00478698033203
157,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,3,125,True,0.332301035029,5,0.901,38.0,111.0,28.0,0.00479425363301
158,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,3,122,True,0.377790937773,2,1.832,42.0,97.0,24.0,0.00482985452618
159,comp,Cued,prime_right.png,target_right.png,red,l,l,-5.0,3,143,True,0.390564767978,2,2.102,54.0,76.0,55.0,0.00488421287946
160,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,3,132,True,0.387006592673,5,0.801,48.0,98.0,42.0,
161,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-5.0,3,127,False,0.299333842209,0,0.0,,,,
162,comp,Cued,prime_right.png,target_right.png,cross,l,d,-5.0,3,107,False,0.21096208926,0,0.0,,,,
163,comp,Free,prime_right.png,target_both.png,cross,dl,NoResp,-5.0,3,108,False,,0,0.0,,,,
164,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,3,136,False,0.19085141259,0,0.0,,,,
165,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-5.0,3,139,False,0.287735224289,0,0.0,,,,
166,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,3,127,False,0.244707142458,0,0.0,,,,
167,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,3,116,False,0.27643902256,0,0.0,,,,
168,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,3,106,False,0.354019876783,0,0.0,,,,
169,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,3,106,False,0.282218234242,0,0.0,,,,
170,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,3,144,False,0.240311771952,0,0.0,,,,
