,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
1,comp,Free,prime_right.png,target_both.png,blue,dl,l,5.0,4,124,True,0.327902878074,5,0.85,51.0,106.0,34.0,0.0034479141782
2,comp,Cued,prime_left.png,target_left.png,red,d,d,-5.0,4,127,True,0.338995384915,5,0.981,41.0,88.0,50.0,0.00337747827234
3,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,5.0,4,112,True,0.400226390193,5,0.791,41.0,114.0,28.0,0.00336522854923
4,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,4,143,True,0.351496227086,6,1.721,45.0,103.0,49.0,0.0033575724724
5,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,4,116,True,0.368207528682,4,0.961,49.0,114.0,27.0,0.00347892128957
6,comp,Cued,prime_left.png,target_left.png,red,d,d,-5.0,4,144,True,0.349766336538,6,0.981,45.0,81.0,69.0,0.003490022601
7,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,4,108,True,0.422558017752,5,0.741,44.0,91.0,32.0,0.0033667597645
8,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,4,150,True,0.374098114156,5,0.871,56.0,110.0,40.0,0.00337097060674
9,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,4,129,True,0.273031775781,6,0.951,51.0,111.0,56.0,0.00331278442309
10,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,4,120,True,0.378192966822,5,0.831,48.0,114.0,61.0,0.00336369733395
11,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,4,108,True,0.381573890329,4,0.431,56.0,98.0,42.0,0.00350724877353
12,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,4,135,True,0.366852403087,6,0.971,40.0,108.0,42.0,0.00339700126779
13,comp,Cued,prime_right.png,target_right.png,blue,l,l,5.0,4,141,True,0.303821071364,6,0.951,51.0,100.0,25.0,0.00351031120454
14,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,4,102,True,0.40338107663,5,0.761,57.0,101.0,55.0,0.00336140051104
15,comp,Cued,prime_left.png,target_left.png,red,d,d,-5.0,4,140,True,0.282568185019,6,0.991,42.0,87.0,71.0,0.00338704836804
16,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,4,101,True,0.377549473567,5,0.871,48.0,120.0,31.0,0.00349078820864
17,comp,Free,prime_left.png,target_both.png,red,dl,d,-5.0,4,150,True,0.328104998498,3,1.061,45.0,103.0,26.0,0.00339087640623
18,comp,Cued,prime_left.png,target_left.png,red,d,d,5.0,4,139,True,0.340141116809,5,0.821,54.0,89.0,41.0,0.00361481665186
19,comp,Free,prime_left.png,target_both.png,red,dl,d,5.0,4,114,True,0.36086190581,3,0.821,46.0,124.0,55.0,0.00338092350648
20,comp,Free,prime_right.png,target_both.png,blue,dl,l,5.0,4,114,True,0.272059071223,5,0.851,39.0,79.0,61.0,0.00355854448799
21,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,5.0,4,138,True,0.367233292909,3,1.021,41.0,103.0,24.0,0.00345595305907
22,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,4,133,True,0.322737705872,6,0.911,39.0,111.0,28.0,0.0034188210866
23,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,4,145,True,0.343703872139,7,1.041,48.0,111.0,47.0,0.00352332653483
24,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,4,130,True,0.340690440316,3,0.921,44.0,97.0,47.0,0.00344906258988
25,comp,Free,prime_left.png,target_both.png,red,dl,d,5.0,4,107,True,0.372075761472,5,0.961,38.0,123.0,47.0,0.00353595906154
26,comp,Free,prime_left.png,target_both.png,red,dl,d,5.0,4,106,True,0.359323417182,6,1.061,41.0,83.0,69.0,0.00354208392264
27,comp,Cued,prime_left.png,target_left.png,red,d,d,5.0,4,136,True,0.356653360406,6,0.891,51.0,75.0,27.0,0.00356888019132
28,incomp,Cued,prime_left.png,target_right.png,green,l,l,-5.0,4,132,True,0.427859468116,6,0.941,48.0,116.0,31.0,0.00358266112971
29,comp,Free,prime_left.png,target_both.png,red,dl,d,5.0,4,131,True,0.280990267594,5,1.011,58.0,114.0,37.0,0.00357538785693
30,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,4,141,True,0.259909260178,5,0.821,52.0,122.0,59.0,0.00350380353893
31,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,4,149,True,0.414518371519,5,0.841,40.0,118.0,51.0,0.00353978709973
32,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-5.0,4,140,True,0.339398094555,5,0.861,50.0,110.0,37.0,0.00363357404012
33,comp,Cued,prime_right.png,target_right.png,blue,l,l,5.0,4,147,True,0.318562081597,5,1.131,44.0,105.0,61.0,0.00363089441362
34,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,4,139,True,0.413395607862,6,1.111,40.0,95.0,67.0,0.00363472245226
35,comp,Cued,prime_left.png,target_left.png,red,d,d,-5.0,4,144,True,0.290420257366,5,0.841,44.0,103.0,40.0,0.00355012280352
36,comp,Cued,prime_right.png,target_right.png,blue,l,l,5.0,4,127,True,0.373637601137,6,1.041,43.0,111.0,62.0,0.00391838009637
37,incomp,Free,prime_left.png,target_both.png,green,dl,l,-5.0,4,112,True,0.372971139655,5,1.091,43.0,92.0,32.0,0.00388622457422
38,comp,Free,prime_left.png,target_both.png,red,dl,d,-5.0,4,139,True,0.253904981961,5,0.841,41.0,77.0,26.0,0.00369826788892
39,comp,Cued,prime_left.png,target_left.png,red,d,d,-5.0,4,110,True,0.401522946791,5,0.761,54.0,88.0,48.0,0.00369290863546
40,incomp,Free,prime_left.png,target_both.png,green,dl,l,5.0,4,114,True,0.338934136304,6,0.991,55.0,118.0,33.0,0.00358266112971
41,incomp,Cued,prime_left.png,target_right.png,green,l,l,5.0,4,110,True,0.364441121706,5,0.821,42.0,118.0,44.0,0.00363510525585
