,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
22,incomp,Free,prime_left.png,target_both.png,,d,l,5.0,1,141,False,0.210720833491,0,0.0,36.0,0.00879292011621
23,incomp,Free,prime_right.png,target_both.png,,l,d,5.0,1,116,False,0.0946859911298,0,0.0,27.0,0.00879742573511
24,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,119,False,0.0467568555039,0,0.0,66.0,0.00887688846871
25,comp,Cued,,target_right.png,,space,l,5.0,1,122,False,0.0704891791418,0,0.0,65.0,0.00893750952326
26,incomp,Free,prime_left.png,target_both.png,,d,l,5.0,1,109,False,0.114417734771,0,0.0,66.0,0.00882732666065
27,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,127,False,0.0401532565793,0,0.0,41.0,0.00897887929693
28,comp,Free,prime_right.png,target_both.png,,l,l,5.0,1,127,True,0.142060116425,0,0.0,35.0,0.00893546151462
29,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,1,113,False,0.200079790415,0,0.0,63.0,0.00902557389298
30,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,124,True,0.143759144358,0,0.0,45.0,0.00892481186992
31,comp,Free,prime_right.png,target_both.png,,l,d,5.0,1,146,False,0.0761904254778,0,0.0,56.0,0.00898993854332
32,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,147,True,0.0698346355939,0,0.0,57.0,0.0316679473547
33,comp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,101,True,0.205774483124,0,0.0,38.0,0.00892604067508
34,incomp,Free,prime_right.png,target_both.png,,l,d,5.0,1,114,False,0.179705381675,0,0.0,42.0,0.00892276386134
35,incomp,Cued,prime_right.png,target_left.png,,l,d,-5.0,1,120,False,0.0416667349336,0,0.0,23.0,0.00897109686429
36,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,112,True,0.105791112953,0,0.0,53.0,0.00910790383858
37,incomp,Free,,target_both.png,,space,d,5.0,1,140,False,0.26556076933,0,0.0,61.0,0.00920743705649
38,comp,Free,,target_both.png,,space,d,5.0,1,119,False,0.213200562301,0,0.0,24.0,0.00902311628266
39,comp,Cued,,target_left.png,,space,d,5.0,1,121,False,0.977170438553,0,0.0,46.0,0.00913370874696
40,incomp,Cued,,target_left.png,,space,d,5.0,1,103,False,0.0606280177408,0,0.0,24.0,0.00960638913148
41,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,120,False,0.478675724872,0,0.0,30.0,0.00977063942105
42,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,137,True,0.0543254760801,0,0.0,65.0,0.00911896308503
43,incomp,Free,,target_both.png,,space,l,5.0,1,122,False,0.174063117987,0,0.0,48.0,0.00911568627123
44,comp,Free,prime_right.png,target_both.png,,l,d,5.0,1,133,False,0.111861000838,0,0.0,29.0,0.0091431295865
45,comp,Free,prime_left.png,target_both.png,,d,l,5.0,1,149,False,0.555660368085,0,0.0,53.0,0.00913247994174
46,incomp,Cued,prime_left.png,target_right.png,,d,l,-5.0,1,146,False,0.328716029681,0,0.0,45.0,0.00991768643848
47,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,1,148,True,0.114214572318,0,0.0,45.0,0.00990253117482
48,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,1,105,True,0.0383419977748,0,0.0,60.0,0.00908865255781
49,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,130,False,0.160042451122,0,0.0,39.0,0.00940240747514
50,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,136,False,0.157851901125,0,0.0,53.0,0.00903048911368
51,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,137,False,0.175604039656,0,0.0,34.0,0.00915418883289
52,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,136,True,0.31934311353,0,0.0,41.0,0.00917671692753
53,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,113,False,0.281209193429,0,0.0,47.0,0.00919719701346
54,incomp,Cued,,target_left.png,,space,space,-5.0,1,138,True,0.158834945253,0,0.0,27.0,0.0091931009963
55,incomp,Free,,target_both.png,,space,space,-5.0,1,126,True,0.000587778467434,0,0.0,56.0,0.00920129303074
56,incomp,Cued,,target_right.png,,space,l,5.0,1,115,False,0.0507570258983,0,0.0,56.0,0.00925249324564
57,incomp,Free,prime_left.png,target_both.png,,d,space,-5.0,1,136,False,0.238499612517,0,0.0,69.0,0.00906407645471
58,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,1,124,True,0.24213277977,0,0.0,59.0,0.00931721031736
59,incomp,Free,,target_both.png,,space,space,5.0,1,100,True,0.0359777766489,0,0.0,45.0,0.00924921643195
60,comp,Free,prime_right.png,target_both.png,,l,d,5.0,1,146,False,0.20582609294,0,0.0,63.0,0.00942739317986
61,incomp,Free,,target_both.png,,space,space,-5.0,1,148,True,0.119766723628,0,0.0,67.0,0.00917016329993
62,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,139,True,0.465299771115,0,0.0,72.0,0.00931393350368
63,incomp,Cued,,target_right.png,,space,l,-5.0,1,144,False,0.0286344370193,0,0.0,28.0,0.0091074942369
64,comp,Free,,target_both.png,,space,space,5.0,1,117,True,0.0447420246446,0,0.0,45.0,0.00918490896186
65,comp,Cued,,target_left.png,,space,d,-5.0,1,132,False,0.434626746337,0,0.0,24.0,0.00984764454427
66,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,144,False,0.322302485954,0,0.0,68.0,0.00988942391984
67,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,113,False,0.221957847068,0,0.0,73.0,0.0092352899735
68,incomp,Free,,target_both.png,,space,space,5.0,1,145,True,0.069355401582,0,0.0,39.0,0.009200883429
69,comp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,117,True,0.133357308687,0,0.0,57.0,0.00926314289029
70,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,1,139,False,0.16901436719,0,0.0,72.0,0.00931557191052
71,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,129,True,0.0825650570414,0,0.0,54.0,0.00934997845491
72,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,1,150,False,0.168247183169,0,0.0,44.0,0.00919432980152
73,incomp,Cued,,target_left.png,,space,space,5.0,1,119,True,0.0401475221556,0,0.0,49.0,0.00938807141483
74,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,102,False,0.136165538077,0,0.0,33.0,0.0093487496498
75,comp,Cued,,target_right.png,,space,space,-5.0,1,146,True,0.256065382265,0,0.0,59.0,0.00937373535476
76,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,1,123,True,0.108696827553,0,0.0,47.0,0.00938315619419
77,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,115,False,0.120669485819,0,0.0,25.0,0.00934711124296
78,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,140,True,0.140550734088,0,0.0,41.0,0.00936267610825
79,comp,Cued,,target_left.png,,space,space,5.0,1,113,True,0.138498629473,0,0.0,54.0,0.00939175783037
80,comp,Free,,target_both.png,,space,l,-5.0,1,108,False,0.178499923814,0,0.0,53.0,0.00938684260962
81,comp,Free,prime_right.png,target_both.png,,l,space,-5.0,1,141,False,0.424090970903,0,0.0,73.0,0.00951013272731
82,comp,Free,prime_left.png,target_both.png,,d,l,5.0,1,133,False,0.0534841541476,0,0.0,48.0,0.00928403257808
83,incomp,Free,,target_both.png,,space,space,-5.0,1,134,True,0.0793103617766,0,0.0,49.0,0.00943353720572
84,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,121,True,0.169201145574,0,0.0,45.0,0.00939339623721
85,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,134,True,0.000572623204334,0,0.0,72.0,0.0228389822872
86,comp,Cued,prime_left.png,target_left.png,,d,l,5.0,1,118,False,0.514653911123,0,0.0,65.0,0.010055722218
87,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,146,True,0.0519727238025,0,0.0,32.0,0.010124125705
88,comp,Free,prime_left.png,target_both.png,,d,d,5.0,1,146,True,0.299903415915,0,0.0,37.0,0.00936390491336
89,comp,Free,prime_right.png,target_both.png,,l,l,5.0,1,110,True,0.0202212176969,0,0.0,28.0,0.00950112148951
90,incomp,Cued,prime_left.png,target_right.png,,d,d,-5.0,1,136,True,0.449731628953,0,0.0,27.0,0.00942288756107
91,comp,Cued,prime_left.png,target_left.png,,d,l,-5.0,1,104,False,0.00057549041594,0,0.0,54.0,0.00936718172716
92,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,1,134,True,0.0768392346017,0,0.0,23.0,0.00942821238334
93,incomp,Cued,prime_left.png,target_right.png,,d,d,-5.0,1,100,True,0.0871476810808,0,0.0,26.0,0.00989679675081
94,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,1,103,True,0.315269214826,0,0.0,56.0,0.00949129104822
95,incomp,Free,prime_right.png,target_both.png,,l,d,5.0,1,120,False,0.382868653836,0,0.0,54.0,0.00942903158682
96,incomp,Free,,target_both.png,,space,d,-5.0,1,128,False,0.468503675766,0,0.0,65.0,0.00941879154379
97,incomp,Cued,prime_left.png,target_right.png,,d,d,-5.0,1,117,True,0.0202244945103,0,0.0,57.0,0.00940814189914
98,comp,Cued,prime_left.png,target_left.png,,d,l,5.0,1,146,False,0.235799927582,0,0.0,24.0,0.00941018990773
99,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,149,True,0.0495106078656,0,0.0,48.0,0.00943763322289
100,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,105,False,0.0995934293328,0,0.0,39.0,0.00952364958414
101,comp,Free,prime_left.png,target_both.png,,d,l,5.0,1,132,False,0.111493997696,0,0.0,38.0,0.00973131765602
102,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,1,138,False,0.479214351134,0,0.0,51.0,0.00946999175881
103,comp,Free,,target_both.png,,space,space,5.0,1,118,True,0.962882711367,0,0.0,53.0,0.00945729410546
104,incomp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,148,True,0.133873816456,0,0.0,59.0,0.00955928493374
105,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,143,False,0.157515208512,0,0.0,43.0,0.00935120726012
106,comp,Free,prime_left.png,target_both.png,,d,d,5.0,1,128,True,0.122651138939,0,0.0,40.0,0.009437633223
107,comp,Cued,prime_left.png,target_left.png,,d,l,-5.0,1,106,False,0.268663502357,0,0.0,57.0,0.0100368805388
108,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,1,127,True,0.124351395677,0,0.0,48.0,0.01023963339
109,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,104,True,0.274383590372,0,0.0,39.0,0.00943927162984
110,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,1,122,False,0.0882249336037,0,0.0,31.0,0.00953225122021
111,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,1,140,True,0.142093294164,0,0.0,57.0,0.00948187020867
112,comp,Cued,,target_right.png,,space,space,-5.0,1,119,True,0.297927087617,0,0.0,54.0,0.00950849432047
113,comp,Free,,target_both.png,,space,space,-5.0,1,143,True,0.329422183046,0,0.0,27.0,0.00950153109125
114,comp,Cued,,target_right.png,,space,space,5.0,1,118,True,0.0772095145567,0,0.0,26.0,0.00951750555839
115,incomp,Cued,prime_right.png,target_left.png,,l,d,-5.0,1,129,False,0.119306331295,0,0.0,56.0,0.00957484979904
116,incomp,Cued,,target_right.png,,space,space,-5.0,1,107,True,0.143288102381,0,0.0,68.0,0.00954904489072
117,incomp,Cued,,target_left.png,,space,d,-5.0,1,120,False,0.248974357294,0,0.0,58.0,0.00957198258698
118,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,1,128,True,0.0306345222161,0,0.0,58.0,0.0100229540803
119,comp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,130,True,0.0384542286461,0,0.0,65.0,0.00952815520304
120,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,119,False,0.172275616082,0,0.0,36.0,0.00954085285628
121,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,136,False,0.0314651945037,0,0.0,32.0,0.00977760265027
122,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,1,131,False,0.0334038394431,0,0.0,52.0,0.00957730740936
123,incomp,Cued,,target_right.png,,space,space,5.0,1,108,True,0.0106942912989,0,0.0,53.0,0.00964980691367
124,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,1,140,True,0.465116679146,0,0.0,55.0,0.00965185492225
125,incomp,Free,prime_right.png,target_both.png,,l,d,5.0,1,106,False,0.10486623227,0,0.0,24.0,0.00965308372758
126,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,1,109,True,0.401027526874,0,0.0,44.0,0.00956501935786
127,comp,Cued,,target_left.png,,space,space,-5.0,1,113,True,0.0202236753071,0,0.0,44.0,0.00961990598819
128,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,143,False,0.0245863432237,0,0.0,54.0,
