,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
74,incomp,Free,prime_left.png,target_both.png,blue,dl,l,250.0,3,131,True,0.406760851723,7,1.001,46.0,76.0,54.0,0.00281552223623
75,comp,Cued,prime_right.png,target_right.png,red,l,l,250.0,3,127,True,0.395640400198,3,1.351,46.0,98.0,67.0,0.00275963287595
76,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-250.0,3,102,True,0.358315877478,7,1.201,39.0,85.0,69.0,0.00275963287595
77,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,126,True,0.277698537383,7,1.311,48.0,105.0,37.0,0.00274853156452
78,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-250.0,3,108,True,0.31242420484,7,1.391,40.0,101.0,45.0,0.00278987437923
79,incomp,Free,prime_left.png,target_both.png,blue,dl,l,250.0,3,128,True,0.427723572754,7,1.071,41.0,80.0,46.0,0.00285150579703
80,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-250.0,3,119,True,0.312836101771,7,1.351,57.0,79.0,41.0,0.00275733605258
81,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,250.0,3,123,True,0.423821653222,7,1.081,44.0,98.0,43.0,0.00277494502916
82,comp,Cued,prime_left.png,target_left.png,green,d,d,250.0,3,139,True,0.318878660371,3,1.041,57.0,100.0,34.0,0.00286375551968
83,comp,Cued,prime_right.png,target_right.png,red,l,l,-250.0,3,125,True,0.372112893446,7,1.151,53.0,99.0,31.0,0.002739727076
84,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,149,True,0.455373111246,7,1.011,41.0,119.0,73.0,0.00301993948642
85,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-250.0,3,113,True,0.378207513368,7,1.341,47.0,79.0,65.0,0.00273168819558
86,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,139,True,0.395150411285,7,1.812,40.0,117.0,69.0,0.00308960978509
87,comp,Free,prime_left.png,target_both.png,green,dl,d,250.0,3,149,True,0.343344802136,7,1.291,47.0,118.0,28.0,0.00307046959279
88,comp,Free,prime_left.png,target_both.png,green,dl,d,250.0,3,113,True,0.480403505871,7,1.041,46.0,113.0,61.0,0.00293189460308
89,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,250.0,3,148,True,0.395248409067,7,3.092,47.0,108.0,45.0,0.00291275441168
90,incomp,Cued,prime_left.png,target_right.png,blue,l,l,250.0,3,150,True,0.377262370689,7,0.951,46.0,82.0,49.0,0.00274700034925
