,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
81,incomp,Cued,prime_left.png,target_right.png,,d,d,-5.0,2,122,True,0.268893547204,0,0.0,73.0,0.00330705502438
82,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,2,148,True,0.18873985853,0,0.0,27.0,0.00331777357314
83,incomp,Cued,,target_right.png,,space,space,-5.0,2,107,True,0.131214939819,0,0.0,52.0,0.00345941153591
84,comp,Free,,target_both.png,,space,space,5.0,2,113,True,0.175642557844,0,0.0,41.0,0.00323661884886
85,comp,Cued,prime_right.png,target_right.png,,l,space,5.0,2,129,False,0.000480037851958,0,0.0,67.0,0.00325882155721
86,incomp,Cued,,target_right.png,,space,space,5.0,2,114,True,0.380544073523,0,0.0,25.0,0.00351070744728
87,comp,Cued,prime_left.png,target_left.png,,d,space,-5.0,2,106,False,0.0587743952246,0,0.0,58.0,0.00347166130632
88,comp,Cued,prime_left.png,target_left.png,,d,l,5.0,2,113,False,0.0332428126394,0,0.0,65.0,0.00339931110375
89,comp,Free,,target_both.png,,space,space,-5.0,2,139,True,0.0201355590143,0,0.0,32.0,0.00339471744064
90,incomp,Free,,target_both.png,,space,space,5.0,2,149,True,0.245822254309,0,0.0,36.0,0.00334801519239
91,comp,Cued,,target_left.png,,space,l,5.0,2,139,False,0.482205678228,0,0.0,64.0,0.00336409301599
92,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,2,132,False,0.130245676788,0,0.0,42.0,0.00339318621809
93,incomp,Free,,target_both.png,,space,space,5.0,2,107,True,0.214754158606,0,0.0,25.0,0.00333346859134
94,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,2,125,False,0.257429676752,0,0.0,34.0,0.00338017083868
95,comp,Free,prime_left.png,target_both.png,,d,space,5.0,2,108,False,0.163911489289,0,0.0,44.0,0.00345788031518
96,incomp,Free,,target_both.png,,space,space,-5.0,2,100,True,0.260239850492,0,0.0,35.0,0.00331203149381
97,comp,Cued,,target_right.png,,space,space,5.0,2,114,True,0.19908134383,0,0.0,26.0,0.00360028388877
98,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,2,100,True,0.211530937942,0,0.0,47.0,0.00337978803236
