,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
21,comp,Cued,,target_right.png,,space,space,-5.0,1,116,True,0.0895343326702,0,0.0,44.0,0.0029116171454
22,comp,Free,,target_both.png,,space,space,5.0,1,130,True,0.155822813205,0,0.0,63.0,0.0030498098613
23,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,121,True,0.374256113602,0,0.0,38.0,0.0029234841104
24,incomp,Cued,prime_left.png,target_right.png,,d,l,-5.0,1,115,False,0.618523029945,0,0.0,61.0,0.00293496826907
25,comp,Free,prime_right.png,target_both.png,,l,space,-5.0,1,125,False,0.0985203043674,0,0.0,43.0,0.00293037460597
26,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,1,119,True,0.0513785967341,0,0.0,25.0,0.00293343704743
27,comp,Free,prime_left.png,target_both.png,cross,d,NoResp,5.0,1,131,False,,0,0.0,42.0,0.00293726510154
28,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,101,True,0.0894765290577,0,0.0,68.0,0.00297401441094
29,comp,Cued,prime_right.png,target_right.png,,l,d,-5.0,1,112,False,0.631926192073,0,0.0,38.0,0.00294377279079
30,comp,Free,prime_left.png,target_both.png,cross,d,NoResp,5.0,1,108,False,,0,0.0,34.0,0.00295066328636
31,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,136,True,0.0528501003282,0,0.0,72.0,0.0030911528338
32,incomp,Cued,,target_right.png,,space,space,-5.0,1,117,True,0.0332470235007,0,0.0,62.0,0.00296980355233
33,incomp,Cued,,target_left.png,cross,space,NoResp,-5.0,1,121,False,,0,0.0,64.0,0.00296099902971
34,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,126,False,0.0390844215872,0,0.0,36.0,0.00295831939275
35,comp,Free,prime_left.png,target_both.png,,d,space,5.0,1,123,False,0.377648151392,0,0.0,59.0,0.00300999810861
36,comp,Cued,,target_left.png,cross,space,NoResp,5.0,1,104,False,,0,0.0,51.0,0.00296482708291
37,comp,Free,prime_right.png,target_both.png,,l,d,5.0,1,138,False,0.021563422808,0,0.0,30.0,0.0029889438174
38,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,106,True,0.10616722313,0,0.0,27.0,0.00299468589674
39,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,144,False,0.216512383369,0,0.0,42.0,0.00300846688788
40,incomp,Free,prime_left.png,target_both.png,,d,l,5.0,1,122,False,0.0870392076758,0,0.0,44.0,0.00299774833911
41,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,1,131,False,0.0975713300286,0,0.0,45.0,0.00312981616935
42,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,1,110,True,0.610032408295,0,0.0,55.0,0.00299545150756
43,incomp,Free,,target_both.png,,space,space,5.0,1,104,True,0.210300218881,0,0.0,27.0,0.00299430309133
44,comp,Free,prime_right.png,target_both.png,,l,space,-5.0,1,106,False,0.366534547793,0,0.0,44.0,0.00303832570171
45,comp,Free,prime_right.png,target_both.png,,l,space,5.0,1,121,False,0.0608756135334,0,0.0,62.0,0.00305134108203
46,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,104,True,0.514796956239,0,0.0,59.0,0.00321403333601
47,incomp,Cued,,target_left.png,cross,space,NoResp,5.0,1,101,False,,0,0.0,64.0,0.00307086415251
48,comp,Free,,target_both.png,,space,space,5.0,1,118,True,0.278497366686,0,0.0,73.0,0.00316618267334
49,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,140,False,0.660588739251,0,0.0,67.0,0.00305478632981
50,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,133,True,0.104723281533,0,0.0,56.0,0.00304559900178
51,incomp,Cued,,target_right.png,,space,space,-5.0,1,115,True,0.407019653983,0,0.0,37.0,0.00303526325933
52,incomp,Cued,prime_left.png,target_right.png,,d,l,-5.0,1,124,False,0.0692249800486,0,0.0,33.0,0.00325001703459
53,incomp,Cued,,target_left.png,,space,space,-5.0,1,147,True,0.375689336652,0,0.0,31.0,0.00304330217023
54,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,113,False,0.070162087417,0,0.0,67.0,0.0035034341463
55,incomp,Cued,prime_right.png,target_left.png,,l,d,-5.0,1,105,False,0.54462399715,0,0.0,34.0,0.00306052840915
56,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,113,True,0.430794160216,0,0.0,28.0,0.00305593474513
57,incomp,Cued,,target_left.png,,space,space,5.0,1,144,True,0.161083323706,0,0.0,50.0,0.00323279079566
58,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,1,121,True,0.171425191802,0,0.0,36.0,0.00305937999292
59,comp,Cued,prime_right.png,target_right.png,,l,d,-5.0,1,117,False,0.000535161816515,0,0.0,34.0,0.00308005147963
60,comp,Cued,,target_left.png,,space,space,-5.0,1,100,True,0.12077469076,0,0.0,47.0,0.00307775464717
61,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,124,True,0.0288577778701,0,0.0,23.0,0.00313134739008
62,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,105,False,0.159169297171,0,0.0,70.0,0.00309995735552
63,comp,Free,prime_right.png,target_both.png,,l,space,5.0,1,143,False,0.613267878725,0,0.0,43.0,0.0032381500705
64,comp,Free,prime_right.png,target_both.png,,l,d,5.0,1,103,False,0.351594422376,0,0.0,44.0,0.00308426233823
65,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,148,True,0.481602759886,0,0.0,37.0,0.00339088938654
66,incomp,Free,prime_left.png,target_both.png,,d,space,-5.0,1,106,False,0.39615487383,0,0.0,56.0,0.00312483969992
67,incomp,Free,,target_both.png,,space,space,-5.0,1,103,True,0.792344582966,0,0.0,68.0,0.00317919805366
68,comp,Cued,,target_right.png,,space,space,5.0,1,143,True,0.436143481551,0,0.0,23.0,0.00311680078903
69,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,125,False,0.598634380367,0,0.0,45.0,0.00313287861172
70,comp,Cued,prime_left.png,target_left.png,cross,d,NoResp,-5.0,1,132,False,,0,0.0,69.0,0.0031443627704
71,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,148,True,0.83190100349,0,0.0,63.0,0.00335567129969
72,comp,Free,,target_both.png,,space,space,5.0,1,132,True,0.0201757535688,0,0.0,65.0,0.0031279021423
73,comp,Free,prime_left.png,target_both.png,,d,d,5.0,1,149,True,0.812281848819,0,0.0,38.0,0.00315010485065
74,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,120,True,0.12619674507,0,0.0,45.0,0.00314512838122
75,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,136,True,0.212540012726,0,0.0,69.0,0.00315355009752
76,incomp,Cued,prime_left.png,target_right.png,,d,d,-5.0,1,115,True,0.11820951241,0,0.0,34.0,0.00314589399204
77,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,138,True,0.29458935326,0,0.0,30.0,0.00315890937236
78,incomp,Free,prime_right.png,target_both.png,,l,d,5.0,1,136,False,0.456693618704,0,0.0,67.0,0.00322436907936
79,comp,Cued,prime_right.png,target_right.png,,l,d,-5.0,1,101,False,0.143150043601,0,0.0,45.0,0.00315125326597
80,comp,Cued,prime_right.png,target_right.png,,l,d,-5.0,1,146,False,0.605772933675,0,0.0,24.0,0.0031642686472
81,incomp,Free,prime_right.png,target_both.png,,l,d,5.0,1,106,False,0.74562778922,0,0.0,56.0,0.00320331478724
82,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,1,117,False,0.443834422927,0,0.0,58.0,0.00320216637192
83,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,1,100,True,0.512168615023,0,0.0,68.0,0.00340735001464
84,incomp,Free,prime_left.png,target_both.png,,d,l,5.0,1,115,False,0.148217237424,0,0.0,66.0,0.00320637723053
85,comp,Cued,,target_right.png,,space,space,5.0,1,123,True,0.14102930222,0,0.0,57.0,0.00328332109621
86,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,111,True,0.54481310297,0,0.0,54.0,0.00323164238034
87,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,114,True,0.91729989044,0,0.0,69.0,0.00329595367202
88,comp,Free,prime_left.png,target_both.png,,d,l,5.0,1,150,False,0.184582975737,0,0.0,72.0,0.00327030571589
89,comp,Free,prime_right.png,target_both.png,,l,l,5.0,1,103,True,0.12700178464,0,0.0,50.0,0.00320293198274
90,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,130,False,0.487412595976,0,0.0,41.0,0.00325614191934
91,comp,Free,prime_left.png,target_both.png,,d,l,5.0,1,129,False,0.561019931134,0,0.0,24.0,0.00321977541626
92,comp,Cued,prime_left.png,target_left.png,,d,d,-5.0,1,140,True,0.569058842535,0,0.0,59.0,0.00343491199692
93,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,1,106,True,0.261613738723,0,0.0,53.0,0.00322015822167
94,comp,Free,,target_both.png,,space,space,5.0,1,132,True,0.0636896153301,0,0.0,60.0,0.00323891568132
95,comp,Free,,target_both.png,cross,space,NoResp,-5.0,1,129,False,,0,0.0,35.0,0.00324925142468
96,comp,Free,,target_both.png,,space,space,-5.0,1,118,True,0.0778189591219,0,0.0,58.0,0.00341347489939
97,comp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,136,True,0.19584281095,0,0.0,29.0,0.00331662515782
98,incomp,Cued,,target_right.png,,space,space,5.0,1,126,True,0.144473401539,0,0.0,73.0,0.00324772020303
99,incomp,Free,prime_left.png,target_both.png,,d,space,5.0,1,138,False,0.0104792952043,0,0.0,28.0,0.00326954010507
100,incomp,Cued,prime_left.png,target_right.png,,d,space,5.0,1,139,False,0.460988311417,0,0.0,25.0,0.00326073558335
101,incomp,Cued,prime_left.png,target_right.png,cross,d,NoResp,-5.0,1,148,False,,0,0.0,30.0,0.00328446951244
102,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,1,104,True,0.617280061124,0,0.0,38.0,0.00340352196235
103,comp,Cued,,target_left.png,,space,space,-5.0,1,103,True,0.0775104180357,0,0.0,41.0,0.00327757901687
104,comp,Cued,prime_left.png,target_left.png,,d,space,5.0,1,118,False,0.730072495673,0,0.0,64.0,0.0032990161144
105,comp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,102,True,0.419970723044,0,0.0,42.0,0.00331892198938
106,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,1,137,False,0.417815146386,0,0.0,55.0,0.00328638353858
107,incomp,Free,,target_both.png,,space,space,5.0,1,139,True,0.435633202083,0,0.0,63.0,0.00331547674159
108,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,103,True,0.306364061616,0,0.0,57.0,0.00329021159178
109,comp,Cued,,target_right.png,,space,space,-5.0,1,109,True,0.386408650797,0,0.0,59.0,0.00327681340605
110,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,1,126,False,0.364664543886,0,0.0,58.0,0.00329863330899
111,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,1,130,True,0.42877562785,0,0.0,41.0,0.00448571255674
112,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,141,False,0.466799295944,0,0.0,67.0,0.00334035908691
113,incomp,Free,prime_right.png,target_both.png,,l,d,5.0,1,141,False,0.438917671592,0,0.0,40.0,0.00333078895437
114,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,146,False,0.331034332281,0,0.0,68.0,0.00331317991004
115,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,1,136,True,0.185119668764,0,0.0,48.0,0.00358612009222
116,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,114,False,0.441484381154,0,0.0,68.0,0.00334610116624
117,incomp,Free,,target_both.png,,space,space,-5.0,1,149,True,0.807751730856,0,0.0,47.0,0.00332275004257
118,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,1,104,True,0.249675572501,0,0.0,37.0,0.00334801519239
119,comp,Cued,,target_left.png,,space,d,5.0,1,136,False,0.0104272336903,0,0.0,27.0,0.00349233279303
120,incomp,Cued,prime_right.png,target_left.png,,l,d,5.0,1,133,False,0.402384647372,0,0.0,72.0,0.00341041245701
121,comp,Cued,prime_left.png,target_left.png,,d,l,-5.0,1,136,False,0.474012113496,0,0.0,51.0,0.00348735632269
122,incomp,Free,,target_both.png,cross,space,NoResp,-5.0,1,115,False,,0,0.0,43.0,0.00335184324649
123,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,101,True,0.173891989194,0,0.0,64.0,0.003691391551
124,incomp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,137,False,0.34615437618,0,0.0,62.0,0.00337213192688
125,comp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,114,True,0.350369445398,0,0.0,41.0,0.00336753826286
126,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,1,112,False,0.302743489054,0,0.0,30.0,0.00336983509533
127,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,142,False,0.195102848287,0,0.0,52.0,0.00358076081739
128,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,1,118,True,0.40921925327,0,0.0,63.0,
