,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
49,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,108,False,0.0,0,0.0,,,,
50,comp,Free,prime_left.png,target_both.png,,dl,left,5.0,1,135,False,0.0,0,0.0,,,,
51,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,129,False,0.0,0,0.0,,,,
52,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,142,False,0.0,0,0.0,,,,
53,comp,Free,prime_left.png,target_both.png,,dl,left,5.0,1,131,False,0.0,0,0.0,,,,
54,incomp,Cued,prime_left.png,target_right.png,,l,right,-5.0,1,148,False,0.0,0,0.0,,,,
55,incomp,Free,prime_left.png,target_both.png,,dl,right,-5.0,1,115,False,0.0,0,0.0,,,,
56,incomp,Cued,prime_left.png,target_right.png,,l,right,5.0,1,142,False,0.0,0,0.0,,,,
57,comp,Free,prime_right.png,target_both.png,,dl,right,-5.0,1,116,False,0.0,0,0.0,,,,
58,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,112,False,0.0,0,0.0,,,,
59,incomp,Cued,prime_right.png,target_left.png,,d,left,5.0,1,115,False,0.0,0,0.0,,,,
60,comp,Cued,prime_right.png,target_right.png,,l,right,5.0,1,100,False,0.0,0,0.0,,,,
61,incomp,Free,prime_left.png,target_both.png,,dl,right,5.0,1,110,False,0.0,0,0.0,,,,
62,incomp,Cued,prime_left.png,target_right.png,,l,right,-5.0,1,124,False,0.0,0,0.0,,,,
63,comp,Cued,prime_right.png,target_right.png,,l,right,-5.0,1,119,False,0.0,0,0.0,,,,
64,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,130,False,0.0,0,0.0,,,,
65,comp,Free,prime_right.png,target_both.png,,dl,right,5.0,1,126,False,0.0,0,0.0,,,,
66,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,141,False,0.0,0,0.0,,,,
67,incomp,Free,prime_left.png,target_both.png,,dl,right,5.0,1,108,False,0.0,0,0.0,,,,
68,comp,Free,prime_left.png,target_both.png,,dl,left,-5.0,1,120,False,0.0,0,0.0,,,,
69,comp,Free,prime_right.png,target_both.png,,dl,right,5.0,1,133,False,0.0,0,0.0,,,,
70,incomp,Cued,prime_right.png,target_left.png,,d,left,5.0,1,150,False,0.0,0,0.0,,,,
71,comp,Free,prime_right.png,target_both.png,,dl,right,5.0,1,124,False,0.0,0,0.0,,,,
72,comp,Free,prime_right.png,target_both.png,,dl,right,-5.0,1,138,False,0.0,0,0.0,,,,
73,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,134,False,0.0,0,0.0,,,,
74,incomp,Free,prime_left.png,target_both.png,,dl,right,5.0,1,113,False,0.0,0,0.0,,,,
75,comp,Free,prime_left.png,target_both.png,,dl,left,5.0,1,150,False,0.0,0,0.0,,,,
76,incomp,Cued,prime_left.png,target_right.png,,l,right,-5.0,1,118,False,0.0,0,0.0,,,,
77,incomp,Free,prime_left.png,target_both.png,,dl,right,5.0,1,139,False,0.0,0,0.0,,,,
78,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,132,False,0.0,0,0.0,,,,
79,incomp,Free,prime_left.png,target_both.png,,dl,right,5.0,1,141,False,0.0,0,0.0,,,,
80,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,139,False,0.0,0,0.0,,,,
81,incomp,Free,prime_left.png,target_both.png,,dl,right,-5.0,1,149,False,0.0,0,0.0,,,,
82,incomp,Free,prime_left.png,target_both.png,,dl,right,-5.0,1,109,False,0.0,0,0.0,,,,
83,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,139,False,0.0,0,0.0,,,,
84,comp,Free,prime_left.png,target_both.png,,dl,left,-5.0,1,143,False,0.0,0,0.0,,,,
85,comp,Cued,prime_right.png,target_right.png,,l,right,5.0,1,144,False,0.0,0,0.0,,,,
86,incomp,Free,prime_left.png,target_both.png,,dl,right,-5.0,1,121,False,0.0,0,0.0,,,,
87,comp,Free,prime_left.png,target_both.png,,dl,left,5.0,1,107,False,0.0,0,0.0,,,,
88,comp,Cued,prime_right.png,target_right.png,,l,right,5.0,1,130,False,0.0,0,0.0,,,,
89,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,132,False,0.0,0,0.0,,,,
90,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,122,False,0.0,0,0.0,,,,
91,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,110,False,0.0,0,0.0,,,,
92,incomp,Cued,prime_left.png,target_right.png,,l,right,5.0,1,119,False,0.0,0,0.0,,,,
93,comp,Cued,prime_right.png,target_right.png,,l,right,-5.0,1,138,False,0.0,0,0.0,,,,
94,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,107,False,0.0,0,0.0,,,,
95,comp,Cued,prime_right.png,target_right.png,,l,right,5.0,1,114,False,0.0,0,0.0,,,,
96,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,128,False,0.0,0,0.0,,,,
97,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,100,False,0.0,0,0.0,,,,
98,comp,Free,prime_left.png,target_both.png,,dl,left,5.0,1,141,False,0.0,0,0.0,,,,
99,comp,Free,prime_left.png,target_both.png,,dl,left,5.0,1,121,False,0.0,0,0.0,,,,
100,comp,Free,prime_left.png,target_both.png,,dl,left,-5.0,1,113,False,0.0,0,0.0,,,,
101,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,140,False,0.0,0,0.0,,,,
102,comp,Free,prime_left.png,target_both.png,,dl,left,-5.0,1,121,False,0.0,0,0.0,,,,
103,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,129,False,0.0,0,0.0,,,,
104,comp,Free,prime_right.png,target_both.png,,dl,right,5.0,1,127,False,0.0,0,0.0,,,,
105,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,102,False,0.0,0,0.0,,,,
106,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,136,False,0.0,0,0.0,,,,
107,comp,Cued,prime_right.png,target_right.png,,l,right,-5.0,1,101,False,0.0,0,0.0,,,,
108,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,141,False,0.0,0,0.0,,,,
109,comp,Free,prime_left.png,target_both.png,,dl,left,5.0,1,144,False,0.0,0,0.0,,,,
110,comp,Free,prime_left.png,target_both.png,,dl,left,-5.0,1,103,False,0.0,0,0.0,,,,
111,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,110,False,0.0,0,0.0,,,,
112,incomp,Cued,prime_left.png,target_right.png,,l,right,-5.0,1,111,False,0.0,0,0.0,,,,
113,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,103,False,0.0,0,0.0,,,,
114,comp,Free,prime_right.png,target_both.png,,dl,right,5.0,1,108,False,0.0,0,0.0,,,,
115,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,141,False,0.0,0,0.0,,,,
116,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,138,False,0.0,0,0.0,,,,
117,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,144,False,0.0,0,0.0,,,,
118,comp,Free,prime_right.png,target_both.png,,dl,right,-5.0,1,108,False,0.0,0,0.0,,,,
119,incomp,Cued,prime_left.png,target_right.png,,l,right,-5.0,1,116,False,0.0,0,0.0,,,,
120,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,113,False,0.0,0,0.0,,,,
121,comp,Cued,prime_right.png,target_right.png,,l,right,-5.0,1,129,False,0.0,0,0.0,,,,
122,comp,Free,prime_right.png,target_both.png,,dl,right,5.0,1,123,False,0.0,0,0.0,,,,
123,incomp,Free,prime_left.png,target_both.png,,dl,right,5.0,1,107,False,0.0,0,0.0,,,,
124,incomp,Free,prime_left.png,target_both.png,,dl,right,-5.0,1,118,False,0.0,0,0.0,,,,
125,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,106,False,0.0,0,0.0,,,,
126,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,138,False,0.0,0,0.0,,,,
127,incomp,Cued,prime_left.png,target_right.png,,l,right,5.0,1,129,False,0.0,0,0.0,,,,
128,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,144,False,0.0,0,0.0,,,,
129,comp,Cued,prime_right.png,target_right.png,,l,right,-5.0,1,124,False,0.0,0,0.0,,,,
130,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,145,False,0.0,0,0.0,,,,
131,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,131,False,0.0,0,0.0,,,,
132,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,133,False,0.0,0,0.0,,,,
133,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,132,False,0.0,0,0.0,,,,
134,incomp,Cued,prime_left.png,target_right.png,,l,right,5.0,1,134,False,0.0,0,0.0,,,,
135,comp,Free,prime_right.png,target_both.png,,dl,right,5.0,1,117,False,0.0,0,0.0,,,,
136,comp,Cued,prime_right.png,target_right.png,,l,right,5.0,1,126,False,0.0,0,0.0,,,,
137,incomp,Cued,prime_right.png,target_left.png,,d,left,5.0,1,122,False,0.0,0,0.0,,,,
138,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,104,False,0.0,0,0.0,,,,
139,comp,Cued,prime_right.png,target_right.png,,l,right,5.0,1,138,False,0.0,0,0.0,,,,
140,incomp,Cued,prime_left.png,target_right.png,,l,right,5.0,1,132,False,0.0,0,0.0,,,,
141,incomp,Cued,prime_right.png,target_left.png,,d,left,-5.0,1,114,False,0.0,0,0.0,,,,
142,comp,Cued,prime_left.png,target_left.png,,d,left,5.0,1,134,False,0.0,0,0.0,,,,
143,incomp,Free,prime_left.png,target_both.png,,dl,right,-5.0,1,124,False,0.0,0,0.0,,,,
144,incomp,Free,prime_left.png,target_both.png,,dl,right,-5.0,1,135,False,0.0,0,0.0,,,,
145,comp,Cued,prime_right.png,target_right.png,,l,right,-5.0,1,146,False,0.0,0,0.0,,,,
146,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,145,False,0.0,0,0.0,,,,
147,comp,Cued,prime_right.png,target_right.png,,l,right,-5.0,1,140,False,0.0,0,0.0,,,,
148,comp,Free,prime_right.png,target_both.png,,dl,right,-5.0,1,134,False,0.0,0,0.0,,,,
149,comp,Free,prime_left.png,target_both.png,,dl,left,-5.0,1,135,False,0.0,0,0.0,,,,
150,incomp,Cued,prime_right.png,target_left.png,,d,left,5.0,1,136,False,0.0,0,0.0,,,,
151,incomp,Cued,prime_left.png,target_right.png,,l,right,5.0,1,104,False,0.0,0,0.0,,,,
152,comp,Cued,prime_left.png,target_left.png,,d,left,-5.0,1,133,False,0.0,0,0.0,,,,
153,incomp,Cued,prime_left.png,target_right.png,,l,right,5.0,1,137,False,0.0,0,0.0,,,,
154,incomp,Cued,prime_right.png,target_left.png,,d,left,5.0,1,107,False,0.0,0,0.0,,,,
155,comp,Free,prime_left.png,target_both.png,,dl,left,-5.0,1,146,False,0.0,0,0.0,,,,
156,incomp,Free,prime_right.png,target_both.png,,dl,left,5.0,1,134,False,0.0,0,0.0,,,,
157,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,148,False,0.0,0,0.0,,,,
158,incomp,Cued,prime_left.png,target_right.png,,l,right,-5.0,1,143,False,0.0,0,0.0,,,,
159,incomp,Cued,prime_left.png,target_right.png,,l,right,-5.0,1,148,False,0.0,0,0.0,,,,
160,incomp,Free,prime_right.png,target_both.png,,dl,left,-5.0,1,106,False,0.0,0,0.0,,,,
161,comp,Free,prime_left.png,target_both.png,cross,dl,NoResp,5.0,1,134,False,,0,0.0,,,,
162,comp,Free,prime_left.png,target_both.png,cross,dl,NoResp,-5.0,1,148,False,,0,0.0,,,,
