,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
29,comp,Cued,prime_left.png,target_left.png,,d,l,250.0,2,103,False,0.266835330038,0,0.0,28.0,0.00177199897098
30,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,2,118,False,0.741366242214,0,0.0,50.0,0.0019071287262
31,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,2,122,True,0.264652582548,0,0.0,52.0,0.00179458439754
32,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,2,100,False,0.559153528839,0,0.0,32.0,0.00178271747848
33,comp,Cued,prime_left.png,target_left.png,,d,l,-250.0,2,127,False,0.235605810044,0,0.0,52.0,0.00190751153002
34,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,2,134,False,0.16368271074,0,0.0,45.0,0.00178424869387
35,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,2,120,False,0.180257351365,0,0.0,59.0,0.00180262327808
36,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,2,137,True,0.0262626401827,0,0.0,39.0,0.00178807673228
37,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,2,120,True,0.291131124095,0,0.0,59.0,0.00186502030385
38,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,2,100,True,0.26131338466,0,0.0,71.0,0.00180492010122
39,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,2,103,True,0.0103150322475,0,0.0,60.0,0.00220839534745
40,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,2,145,True,0.155800779695,0,0.0,46.0,0.00180989655109
41,incomp,Free,prime_right.png,target_both.png,,dl,d,250.0,2,118,False,0.328327024727,0,0.0,41.0,0.00181410739333
42,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,2,140,False,0.382662584447,0,0.0,36.0,0.00179037355531
43,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,2,121,True,0.210885103724,0,0.0,65.0,0.00179152196677
44,incomp,Cued,prime_left.png,target_right.png,,l,d,-250.0,2,140,True,0.121131001599,0,0.0,62.0,0.00181831823556
45,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,2,104,False,0.567802981583,0,0.0,38.0,0.00204302408906
46,comp,Cued,prime_left.png,target_left.png,,d,l,250.0,2,114,False,0.297270532067,0,0.0,61.0,0.00182138066623
47,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,2,140,True,0.455291574029,0,0.0,59.0,0.00183209917373
48,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,2,123,True,0.299570034727,0,0.0,43.0,0.00207556241537
49,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,2,128,False,0.259799012672,0,0.0,40.0,0.00185545020793
50,incomp,Cued,prime_right.png,target_left.png,,d,l,250.0,2,117,True,0.0103108214053,0,0.0,67.0,0.00186004385398
51,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,2,120,True,0.464611316294,0,0.0,50.0,0.00184626291582
52,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,2,108,False,0.000337250181474,0,0.0,24.0,0.00230294789583
53,comp,Cued,prime_right.png,target_right.png,,l,d,250.0,2,121,False,0.287622726911,0,0.0,31.0,0.00181410739333
54,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,2,114,True,0.53589972683,0,0.0,52.0,0.00209431980352
55,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,2,135,True,0.866037030912,0,0.0,40.0,0.00185966105016
56,incomp,Cued,prime_right.png,target_left.png,,d,l,250.0,2,142,True,0.0520341430401,0,0.0,46.0,0.00186616871542
57,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,2,109,True,0.118501522028,0,0.0,70.0,0.00186502030397
58,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,2,105,True,0.346973016923,0,0.0,49.0,0.00183209917373
59,incomp,Cued,prime_right.png,target_left.png,,d,l,-250.0,2,126,True,0.163266220164,0,0.0,45.0,0.0020365164238
60,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,2,123,False,0.269588072445,0,0.0,25.0,0.00185162216962
61,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,2,114,False,0.0494735681605,0,0.0,47.0,0.0018638718924
62,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,2,114,True,0.095944040203,0,0.0,53.0,0.00203460240471
63,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,2,126,False,0.234517115925,0,0.0,39.0,0.00186157506926
64,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,2,101,True,0.423031928903,0,0.0,47.0,0.00193698742567
65,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,2,118,True,0.147096203198,0,0.0,38.0,0.00183554440832
66,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,2,142,False,0.473434561981,0,0.0,62.0,0.00199747043223
67,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,2,118,True,0.325841862203,0,0.0,28.0,0.00184434889661
68,incomp,Cued,prime_left.png,target_right.png,,l,d,250.0,2,141,True,0.0219974398078,0,0.0,64.0,0.00186808273463
69,incomp,Free,prime_right.png,target_both.png,,dl,d,250.0,2,108,False,0.1403856519,0,0.0,67.0,0.00186425469622
70,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,2,125,False,0.0426271214992,0,0.0,36.0,0.00193086256422
71,comp,Cued,prime_right.png,target_right.png,,l,d,250.0,2,121,False,0.0432162566076,0,0.0,58.0,0.00187152796923
72,comp,Cued,prime_right.png,target_right.png,,l,d,250.0,2,142,False,0.0296351420047,0,0.0,62.0,0.00186961395002
73,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,2,105,False,0.323926311792,0,0.0,52.0,0.00186310628465
74,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,2,132,True,0.35038686156,0,0.0,36.0,0.00187612161528
75,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,2,142,False,0.478490252283,0,0.0,62.0,0.00187037955766
76,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,2,118,False,0.315791730212,0,0.0,26.0,0.001883777692
77,comp,Cued,prime_left.png,target_left.png,,d,d,250.0,2,120,True,0.0442306867808,0,0.0,27.0,0.00201929025116
78,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,2,113,True,0.071002838873,0,0.0,28.0,0.00201393099735
79,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,2,125,False,0.145375882746,0,0.0,69.0,0.00206139867339
80,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,2,132,True,0.0615801223748,0,0.0,47.0,
