,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
49,comp,Cued,prime_right.png,target_right.png,cross,l,NoResp,5.0,1,149,False,,0,0.0,55.0,0.00308119989586
50,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,146,False,0.24088176905,0,0.0,68.0,0.00329978172431
51,incomp,Cued,prime_right.png,target_left.png,,l,space,5.0,1,120,False,0.417393677741,0,0.0,46.0,0.00320446320347
52,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,130,True,0.311270860018,0,0.0,23.0,0.00309459808068
53,incomp,Cued,prime_right.png,target_left.png,,l,space,-5.0,1,119,False,0.0219979068206,0,0.0,45.0,0.00334265591846
54,incomp,Cued,prime_right.png,target_left.png,,l,space,-5.0,1,119,False,0.234330821875,0,0.0,23.0,0.00315814376154
55,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,130,False,0.226931578145,0,0.0,34.0,0.00335911654656
56,incomp,Cued,,target_left.png,,space,space,5.0,1,145,True,0.281258924149,0,0.0,48.0,0.00318608854832
57,incomp,Cued,,target_right.png,,space,l,5.0,1,138,False,0.22941445335,0,0.0,67.0,0.00315048765606
58,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,1,121,True,0.2717366422,0,0.0,49.0,0.00335299166181
59,incomp,Cued,prime_right.png,target_left.png,,l,d,-5.0,1,112,False,0.0201669490489,0,0.0,44.0,0.00313096458558
60,comp,Free,prime_left.png,target_both.png,,d,space,-5.0,1,130,False,0.208255655756,0,0.0,73.0,0.00339816268752
61,incomp,Free,prime_right.png,target_both.png,,l,space,-5.0,1,123,False,0.247965198404,0,0.0,37.0,0.0031688623103
62,comp,Cued,prime_right.png,target_right.png,,l,l,5.0,1,142,True,0.840440624217,0,0.0,67.0,0.00322972835329
63,incomp,Cued,,target_left.png,,space,space,5.0,1,127,True,0.236324089095,0,0.0,64.0,0.00328868037104
64,incomp,Free,prime_left.png,target_both.png,,d,space,5.0,1,109,False,0.156665367681,0,0.0,65.0,0.00331317991004
65,comp,Free,prime_left.png,target_both.png,,d,space,5.0,1,117,False,0.258882422881,0,0.0,41.0,0.00325269667155
66,incomp,Free,prime_left.png,target_both.png,,d,d,-5.0,1,108,True,0.157241489664,0,0.0,54.0,0.00319948673405
67,incomp,Free,prime_left.png,target_both.png,,d,l,5.0,1,123,False,0.245685210011,0,0.0,73.0,0.00316350303547
68,incomp,Cued,prime_left.png,target_right.png,,d,l,-5.0,1,131,False,0.109943214661,0,0.0,34.0,0.00320599442512
69,comp,Cued,,target_right.png,,space,space,5.0,1,145,True,0.298251268809,0,0.0,31.0,0.00321365053151
70,comp,Cued,,target_right.png,,space,space,-5.0,1,103,True,0.154702342079,0,0.0,70.0,0.0031807292753
71,comp,Free,prime_left.png,target_both.png,,d,d,5.0,1,130,True,0.0289029489031,0,0.0,41.0,0.00326226680409
72,comp,Cued,prime_left.png,target_left.png,,d,l,-5.0,1,117,False,0.235567665814,0,0.0,62.0,0.00322398627395
73,comp,Free,prime_right.png,target_both.png,,l,space,-5.0,1,113,False,0.287708045113,0,0.0,36.0,0.00322360346854
74,incomp,Cued,prime_left.png,target_right.png,cross,d,NoResp,-5.0,1,135,False,,0,0.0,25.0,0.00320752564676
75,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,1,135,False,0.639695991339,0,0.0,43.0,0.00327643060155
76,comp,Free,,target_both.png,,space,space,5.0,1,130,True,0.281418936765,0,0.0,37.0,0.00327030571589
77,comp,Free,prime_right.png,target_both.png,,l,l,5.0,1,101,True,0.269842138749,0,0.0,30.0,0.00352448843751
78,incomp,Cued,prime_right.png,target_left.png,,l,space,5.0,1,115,False,0.230145994287,0,0.0,38.0,0.00321020528281
79,comp,Cued,prime_left.png,target_left.png,,d,d,5.0,1,137,True,0.170660346806,0,0.0,30.0,0.00320599442512
80,incomp,Free,prime_right.png,target_both.png,,l,space,-5.0,1,148,False,0.0769591784083,0,0.0,47.0,0.00330552380456
81,comp,Cued,,target_left.png,,space,space,5.0,1,110,True,0.125337347175,0,0.0,66.0,0.0033036097775
82,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,109,False,0.167837923297,0,0.0,69.0,0.00333499981298
83,incomp,Free,,target_both.png,,space,space,-5.0,1,123,True,0.0723758504982,0,0.0,61.0,0.00323164238034
84,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,130,False,0.228484236461,0,0.0,39.0,0.00323585323804
85,comp,Free,prime_left.png,target_both.png,,d,space,-5.0,1,150,False,0.0850294798365,0,0.0,37.0,0.00364124405587
86,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,1,148,True,0.547001218087,0,0.0,31.0,0.00334954641403
87,comp,Cued,,target_left.png,,space,space,-5.0,1,150,True,0.325079412961,0,0.0,24.0,0.00339203780277
88,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,1,144,False,0.381290926673,0,0.0,60.0,0.00335299166181
89,comp,Cued,,target_right.png,,space,space,-5.0,1,143,True,0.219384571568,0,0.0,31.0,0.00342304503192
90,comp,Free,,target_both.png,,space,space,-5.0,1,105,True,0.24797859659,0,0.0,73.0,0.0032706885213
91,incomp,Cued,,target_left.png,,space,space,-5.0,1,109,True,0.100337098351,0,0.0,29.0,0.00331509393618
92,comp,Free,prime_left.png,target_both.png,,d,d,5.0,1,127,True,0.272922573034,0,0.0,27.0,0.00336906948451
93,incomp,Cued,prime_left.png,target_right.png,,d,space,-5.0,1,121,False,0.179361511377,0,0.0,45.0,0.00331853918487
94,comp,Cued,,target_left.png,,space,space,-5.0,1,104,True,0.086692003274,0,0.0,40.0,0.00336256179435
95,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,1,134,True,0.0424668892556,0,0.0,43.0,0.00332045321102
96,comp,Free,prime_right.png,target_both.png,,l,d,-5.0,1,116,False,0.204543592719,0,0.0,71.0,0.00338553011261
97,comp,Free,prime_right.png,target_both.png,,l,d,5.0,1,133,False,0.213010863249,0,0.0,58.0,0.00331892198938
98,incomp,Free,,target_both.png,,space,space,5.0,1,139,True,0.0649831144583,0,0.0,47.0,0.00339777988211
99,comp,Free,,target_both.png,,space,space,-5.0,1,138,True,0.163283305785,0,0.0,52.0,0.00338399889097
100,comp,Free,prime_left.png,target_both.png,,d,space,-5.0,1,110,False,0.399753626506,0,0.0,58.0,0.00334380433469
101,incomp,Free,prime_right.png,target_both.png,,l,l,-5.0,1,138,True,0.256124693469,0,0.0,44.0,0.00342266222742
102,comp,Free,prime_right.png,target_both.png,,l,l,5.0,1,140,True,0.174251443367,0,0.0,32.0,0.00332351565339
103,comp,Free,prime_right.png,target_both.png,,l,space,-5.0,1,137,False,0.226620357433,0,0.0,52.0,0.00356812824248
104,comp,Cued,prime_left.png,target_left.png,,d,l,5.0,1,107,False,0.241062453155,0,0.0,38.0,0.00339127219195
105,incomp,Free,prime_left.png,target_both.png,,d,space,5.0,1,121,False,0.363633266393,0,0.0,64.0,0.00354515992512
106,incomp,Cued,prime_left.png,target_right.png,,d,d,5.0,1,113,True,0.490901483523,0,0.0,52.0,0.00355894091626
107,incomp,Cued,,target_right.png,,space,space,5.0,1,103,True,0.259489552095,0,0.0,61.0,0.00350113731474
108,comp,Free,,target_both.png,,space,space,-5.0,1,140,True,0.0614176658519,0,0.0,52.0,0.00344448212945
109,incomp,Free,prime_right.png,target_both.png,,l,space,5.0,1,103,False,0.268007735729,0,0.0,25.0,0.0033893581658
110,comp,Cued,,target_right.png,,space,space,5.0,1,108,True,0.231421118757,0,0.0,30.0,0.00343567760683
111,comp,Cued,prime_left.png,target_left.png,,d,l,-5.0,1,120,False,0.180884693684,0,0.0,23.0,0.00349386401376
112,comp,Free,prime_left.png,target_both.png,,d,space,5.0,1,103,False,0.085761786384,0,0.0,66.0,0.00344371651954
113,comp,Cued,prime_right.png,target_right.png,,l,d,-5.0,1,136,False,0.010490396563,0,0.0,71.0,0.00336562423672
114,incomp,Free,,target_both.png,,space,space,-5.0,1,105,True,0.182268917663,0,0.0,59.0,0.00358497167599
115,incomp,Cued,,target_right.png,,space,space,-5.0,1,147,True,0.302436862007,0,0.0,50.0,0.00338399889097
116,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,1,143,True,0.216641005951,0,0.0,68.0,0.00345941153591
117,comp,Free,prime_right.png,target_both.png,,l,d,5.0,1,131,False,0.000466639666229,0,0.0,33.0,0.00338285047565
118,incomp,Cued,prime_left.png,target_right.png,,d,l,5.0,1,119,False,0.109479637437,0,0.0,64.0,0.00357961240115
119,comp,Cued,prime_left.png,target_left.png,cross,d,NoResp,5.0,1,136,False,,0,0.0,32.0,0.00349271559753
120,comp,Cued,,target_left.png,,space,space,5.0,1,124,True,0.16540328156,0,0.0,45.0,0.00351606672211
121,comp,Cued,prime_right.png,target_right.png,,l,d,-5.0,1,126,False,0.137353988486,0,0.0,64.0,0.00341156087325
122,comp,Cued,prime_left.png,target_left.png,,d,space,-5.0,1,127,False,0.241497702786,0,0.0,30.0,0.00342802150135
123,comp,Free,prime_right.png,target_both.png,,l,l,5.0,1,134,True,0.241885867364,0,0.0,60.0,0.00343070113922
124,incomp,Cued,,target_right.png,,space,space,-5.0,1,141,True,0.192100889104,0,0.0,39.0,0.00342534186439
125,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,1,104,True,0.0766514029428,0,0.0,28.0,0.00344716176642
126,comp,Free,prime_left.png,target_both.png,cross,d,NoResp,5.0,1,138,False,,0,0.0,43.0,0.00347319252705
127,comp,Free,,target_both.png,,space,space,-5.0,1,135,True,0.228480791213,0,0.0,27.0,0.00341653734267
128,comp,Free,prime_left.png,target_both.png,,d,space,-5.0,1,118,False,0.309196055267,0,0.0,33.0,
