,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
60,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,120,True,0.372360461724,5,1.271,51.0,89.0,55.0,0.00411056335906
61,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,4,107,True,0.520610237592,2,1.081,40.0,92.0,73.0,0.00394098060951
62,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,134,True,0.443697378626,5,0.761,57.0,113.0,43.0,0.00384566208822
63,incomp,Cued,prime_right.png,target_left.png,blue,d,d,5.0,4,129,True,0.368925549727,2,1.902,42.0,101.0,65.0,0.00388509103504
64,comp,Cued,prime_right.png,target_right.png,yellow,l,l,-5.0,4,131,True,0.271289525605,2,1.611,56.0,115.0,60.0,0.00396624575933
65,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,4,100,True,0.362158317555,2,0.831,42.0,108.0,47.0,0.00386173991137
66,comp,Cued,prime_left.png,target_left.png,green,d,d,-5.0,4,106,True,0.327450891822,2,1.381,51.0,106.0,60.0,0.00394174621988
67,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,132,True,0.386593162944,5,1.472,40.0,85.0,37.0,0.00413735973052
68,comp,Cued,prime_left.png,target_left.png,green,d,d,-5.0,4,111,True,0.287665936529,2,2.582,52.0,77.0,39.0,0.00397964394506
69,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,4,148,False,0.160949341843,4,0.651,54.0,97.0,60.0,0.00421774884444
70,incomp,Cued,prime_right.png,target_left.png,blue,d,d,-5.0,4,130,True,0.383011636516,2,3.273,48.0,90.0,53.0,0.00392796522874
71,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,105,True,0.357026046839,5,0.751,46.0,96.0,65.0,0.00402519777617
72,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,136,True,0.524137405667,5,0.831,43.0,117.0,45.0,0.00402290094416
73,comp,Cued,prime_left.png,target_left.png,green,d,d,5.0,4,136,True,0.317143858999,2,0.911,53.0,118.0,25.0,0.00406807197032
74,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,4,115,False,0.276566496726,4,0.671,43.0,112.0,31.0,0.00399801859976
75,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,4,114,True,0.344453572224,2,0.941,49.0,111.0,58.0,0.00401639325446
76,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,114,True,0.33811699602,5,0.871,42.0,124.0,32.0,0.00418903844684
77,incomp,Free,prime_right.png,target_both.png,blue,dl,d,5.0,4,150,True,0.355308399437,5,0.771,50.0,86.0,31.0,0.0040037606791
78,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,149,True,0.348471879505,5,4.013,42.0,84.0,47.0,0.00416836696013
79,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,4,143,True,0.47801434295,5,1.282,50.0,94.0,60.0,0.00402634619195
80,comp,Cued,prime_left.png,target_left.png,green,d,d,-5.0,4,138,True,0.316826513402,2,0.891,54.0,112.0,48.0,0.00408721223539
81,comp,Cued,prime_right.png,target_right.png,yellow,l,l,5.0,4,118,True,0.294022801416,2,1.051,53.0,122.0,50.0,0.00407343124471
82,comp,Cued,prime_left.png,target_left.png,green,d,d,-5.0,4,111,True,0.306936355556,2,1.742,49.0,79.0,24.0,0.00412281312902
83,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,101,True,0.338578276412,5,1.141,43.0,119.0,64.0,0.00408108735064
84,comp,Cued,prime_right.png,target_right.png,yellow,l,l,5.0,4,112,True,0.329250842364,2,0.991,45.0,116.0,28.0,0.00411324299648
85,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,133,True,0.352282706312,5,0.891,54.0,104.0,24.0,0.00408836065117
86,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,139,True,0.407483231214,5,1.772,40.0,89.0,73.0,0.00425679498539
87,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,130,True,0.382465756151,5,1.812,51.0,121.0,57.0,0.00431306736527
88,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,116,True,0.374759119762,6,0.981,50.0,105.0,45.0,0.00412893801376
89,comp,Cued,prime_right.png,target_right.png,yellow,l,l,5.0,4,137,True,0.311767358498,2,1.021,50.0,99.0,50.0,0.00430923931208
90,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,4,121,True,0.422947417097,2,1.132,43.0,86.0,62.0,0.00420856151732
91,incomp,Cued,prime_right.png,target_left.png,blue,d,d,5.0,4,131,True,0.433495617262,2,1.351,46.0,109.0,28.0,0.00432110627662
92,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,4,109,True,0.398772496511,2,1.501,53.0,124.0,52.0,0.00419669455277
93,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,4,102,True,0.359466047849,3,0.941,42.0,109.0,34.0,0.00436283205454
94,comp,Cued,prime_left.png,target_left.png,green,d,d,5.0,4,136,True,0.330620902548,2,1.191,49.0,99.0,62.0,0.00425717779081
95,incomp,Free,prime_right.png,target_both.png,blue,dl,d,-5.0,4,114,True,0.547723954501,5,0.841,54.0,103.0,64.0,0.00420435065871
96,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,4,100,True,0.40675551833,3,0.891,51.0,88.0,72.0,0.00424339679967
97,incomp,Cued,prime_right.png,target_left.png,blue,d,d,-5.0,4,114,True,0.436199753933,2,1.181,56.0,82.0,45.0,0.00422770178238
98,comp,Cued,prime_right.png,target_right.png,yellow,l,l,5.0,4,108,True,0.325262393896,2,1.331,52.0,83.0,23.0,0.00422272531341
99,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,124,True,0.41627358942,6,1.021,45.0,107.0,28.0,0.00417870270348
100,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,4,119,True,0.429461614964,5,0.761,57.0,83.0,36.0,0.00420549907494
101,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,111,True,0.509054493866,5,1.182,43.0,104.0,48.0,0.00421813164985
102,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,102,True,0.268329674991,5,0.831,39.0,83.0,28.0,0.00425526376421
103,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,128,True,0.263678973347,5,0.771,45.0,88.0,34.0,0.00435976961217
104,comp,Free,prime_left.png,target_both.png,green,dl,d,5.0,4,136,True,0.333268766838,5,0.731,52.0,123.0,44.0,0.00423842033069
105,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,4,122,False,0.600433565288,4,0.531,46.0,96.0,54.0,0.0044244637088
106,comp,Cued,prime_left.png,target_left.png,green,d,d,5.0,4,136,True,0.376456861288,2,5.714,51.0,89.0,29.0,0.00434330898452
107,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,101,True,0.354955452946,5,0.821,47.0,78.0,28.0,0.0043425433737
108,comp,Cued,prime_right.png,target_right.png,yellow,l,l,-5.0,4,111,True,0.298673885864,2,0.911,48.0,100.0,65.0,0.00438197232006
109,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,117,True,0.351968805961,6,1.221,39.0,111.0,67.0,0.00441795601864
110,incomp,Cued,prime_right.png,target_left.png,blue,d,d,5.0,4,133,True,0.426676706374,2,1.061,50.0,75.0,37.0,0.00443824469994
111,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,147,True,0.289759115934,5,0.661,52.0,118.0,58.0,0.00441374516004
112,comp,Free,prime_left.png,target_both.png,green,dl,d,-5.0,4,136,True,0.277084432303,5,0.991,52.0,104.0,66.0,0.00480190973894
113,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,4,121,True,0.387937192369,5,0.851,38.0,98.0,58.0,0.00436589449737
114,incomp,Cued,prime_right.png,target_left.png,blue,d,d,-5.0,4,142,True,0.367355665175,2,0.931,41.0,114.0,31.0,0.00504345988656
115,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,4,147,True,0.340528286632,2,5.724,46.0,82.0,59.0,0.00446925192955
116,comp,Cued,prime_left.png,target_left.png,cross,d,l,5.0,4,112,False,0.289065855528,4,0.621,45.0,100.0,69.0,0.00439651892157
117,incomp,Cued,prime_right.png,target_left.png,blue,d,d,5.0,4,102,True,0.396466477357,2,0.801,44.0,114.0,23.0,0.00442790895659
118,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,4,105,True,0.516021933213,5,0.711,56.0,80.0,33.0,0.0043773786565
119,comp,Free,prime_left.png,target_both.png,green,dl,d,5.0,4,137,True,0.461099324961,5,0.671,53.0,122.0,30.0,0.00467902923674
120,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,143,True,0.356459494988,5,0.791,40.0,119.0,29.0,0.00447307998274
121,comp,Cued,prime_right.png,target_right.png,yellow,l,l,5.0,4,132,True,0.385340241182,2,0.921,43.0,83.0,48.0,0.00454121932717
122,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,124,True,0.298852273137,5,0.811,58.0,96.0,46.0,0.00443211981519
123,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,4,148,True,0.240227554786,5,0.781,43.0,101.0,24.0,0.00461586636084
124,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,4,107,True,0.303743759317,2,0.961,52.0,96.0,48.0,0.00441527638122
125,comp,Cued,prime_left.png,target_left.png,green,d,d,5.0,4,143,True,0.334777785349,2,2.312,53.0,98.0,59.0,0.00510891959357
126,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,4,124,True,0.120950398386,2,3.613,48.0,87.0,72.0,0.00500862460331
127,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,4,119,True,0.440544976944,5,0.791,45.0,124.0,48.0,0.00503580378017
128,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,4,141,False,0.375683594572,4,1.042,47.0,117.0,41.0,0.00505035038168
129,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,104,True,0.398747614166,5,0.811,50.0,85.0,29.0,0.00810245707453
130,incomp,Cued,prime_right.png,target_left.png,blue,d,d,5.0,4,150,True,0.386004408386,2,1.201,44.0,122.0,40.0,0.00519696481297
131,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,101,True,0.321242938199,5,1.204,46.0,98.0,50.0,0.00508671688567
132,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,4,141,True,0.428108398212,2,0.981,41.0,85.0,65.0,0.00691958868356
133,incomp,Cued,prime_right.png,target_left.png,blue,d,d,5.0,4,112,True,0.421462898127,2,1.311,38.0,97.0,48.0,0.00529649419241
134,comp,Cued,prime_right.png,target_right.png,yellow,l,l,5.0,4,115,True,0.320561544757,2,0.811,50.0,115.0,61.0,0.00548138915383
135,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,140,True,0.307396870337,5,1.031,57.0,76.0,52.0,0.00514452048719
136,incomp,Cued,prime_right.png,target_left.png,blue,d,d,-5.0,4,116,True,0.370144401817,2,1.041,45.0,75.0,41.0,0.00527429148497
137,comp,Cued,prime_left.png,target_left.png,green,d,d,5.0,4,128,True,0.351803051264,2,2.542,54.0,116.0,43.0,0.00595645053727
138,comp,Cued,prime_left.png,target_left.png,green,d,d,5.0,4,126,True,0.349706809417,2,1.252,52.0,95.0,50.0,0.00599932473142
139,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,119,True,0.356813589894,5,2.232,39.0,114.0,40.0,0.00608315909358
140,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,105,True,0.315387931068,6,0.862,47.0,81.0,39.0,0.00565403434757
141,comp,Free,prime_left.png,target_both.png,green,dl,d,5.0,4,119,True,0.268865602417,5,0.721,43.0,105.0,47.0,0.00527390867956
142,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,4,113,True,0.290273606263,2,0.831,53.0,91.0,33.0,0.00514796573407
143,comp,Cued,prime_left.png,target_left.png,green,d,d,-5.0,4,109,True,0.343751124491,2,0.961,47.0,116.0,68.0,0.00523754217556
144,comp,Free,prime_left.png,target_both.png,green,dl,d,-5.0,4,138,True,0.282718943579,5,1.251,51.0,116.0,43.0,0.00518394943265
145,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,107,True,0.255855198534,6,0.951,52.0,111.0,26.0,0.00531525165206
146,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,108,True,0.495200004288,6,1.071,40.0,103.0,39.0,0.00523409692778
147,comp,Free,prime_left.png,target_both.png,green,dl,d,-5.0,4,121,True,0.322323597573,6,0.931,40.0,88.0,47.0,0.00533400911172
148,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,121,True,0.181020972372,6,1.071,46.0,90.0,26.0,0.0052065349455
149,comp,Free,prime_right.png,target_both.png,yellow,dl,l,5.0,4,100,True,0.273219247145,7,1.282,48.0,93.0,32.0,0.00520347250313
150,incomp,Free,prime_right.png,target_both.png,blue,dl,d,-5.0,4,107,True,0.300641887934,5,1.101,48.0,118.0,68.0,0.00526931501645
151,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,4,103,True,0.37676233992,5,0.841,41.0,122.0,42.0,0.00531563445747
152,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,135,True,0.247898207475,5,0.751,51.0,106.0,55.0,0.0053003222456
153,comp,Free,prime_left.png,target_both.png,green,dl,d,-5.0,4,138,True,0.287329067861,5,0.911,43.0,125.0,51.0,0.00523524534401
154,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,4,102,False,0.272488471818,4,1.082,51.0,88.0,57.0,0.0053125720151
155,comp,Free,prime_right.png,target_both.png,yellow,dl,l,-5.0,4,137,True,0.309521056972,5,2.472,38.0,112.0,28.0,0.00472305184576
156,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,4,139,True,0.280005236777,6,1.151,57.0,101.0,62.0,0.00475214504968
157,comp,Cued,prime_left.png,target_left.png,green,d,d,-5.0,4,126,True,0.303124380334,2,0.971,38.0,91.0,49.0,0.00481071426111
158,comp,Cued,prime_right.png,target_right.png,yellow,l,l,-5.0,4,126,True,0.330399641081,2,0.861,39.0,81.0,23.0,0.00474372333247
159,comp,Free,prime_left.png,target_both.png,green,dl,d,5.0,4,107,True,0.322153249213,5,3.013,48.0,92.0,57.0,0.00476324640294
160,comp,Cued,prime_right.png,target_right.png,yellow,l,l,5.0,4,121,True,0.244108434962,2,0.951,47.0,92.0,35.0,
161,comp,Cued,prime_right.png,target_right.png,cross,l,d,-5.0,4,117,False,0.298335485975,0,0.0,,,,
162,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,4,141,False,0.372846624461,0,0.0,,,,
163,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,4,134,False,0.282089994465,0,0.0,,,,
164,incomp,Cued,prime_left.png,target_right.png,cross,l,d,5.0,4,139,False,0.240276553864,0,0.0,,,,
165,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,4,148,False,0.160949341843,0,0.0,,,,
166,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,4,115,False,0.276566496726,0,0.0,,,,
167,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,4,122,False,0.600433565288,0,0.0,,,,
168,comp,Cued,prime_left.png,target_left.png,cross,d,l,5.0,4,112,False,0.289065855528,0,0.0,,,,
169,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-5.0,4,141,False,0.375683594572,0,0.0,,,,
170,comp,Cued,prime_left.png,target_left.png,cross,d,l,-5.0,4,102,False,0.272488471818,0,0.0,,,,
